ET,250000.0,300000.0,400000.0,500000.0,600000.0,700000.0,800000.0,900000.0,1000000.0,1100000.0,1200000.0,1300000.0,1400000.0,1500000.0,1600000.0
80.0,1.0159794,1.0149359,0.9967916,1.0411116,1.0716207,1.0314047,0.8827786,0.7247427,0.5771453,0.4283166,0.27379155,0.11039835,0.02072686,-0.0090459585,0.16688132
83.0,1.0270422,1.0265813,1.0096018,1.0560583,1.0900799,1.0488671,0.902431,0.7449757,0.59851086,0.44886997,0.29610825,0.13478518,0.048057437,0.026743233,0.2154938
86.0,1.0382009,1.0382265,1.0233483,1.0714914,1.1090199,1.0670425,0.92174774,0.7652092,0.6198773,0.46942335,0.3186987,0.1591717,0.07538813,0.065636635,0.26360297
89.0,1.0493433,1.0498724,1.0372746,1.0886793,1.1285559,1.0864009,0.9408947,0.7854662,0.64124304,0.49094093,0.34128866,0.18368292,0.104123294,0.10724735,0.3117122
92.0,1.0607477,1.0615175,1.0512004,1.1069442,1.1481328,1.1060833,0.9600413,0.80582,0.66314375,0.51302326,0.36387908,0.20947367,0.13632268,0.15025431,0.3606604
95.0,1.0721822,1.0731632,1.0651263,1.1251013,1.1677094,1.1263942,0.9796227,0.82638717,0.68504715,0.53510606,0.38777605,0.23556513,0.16878194,0.19560605,0.4097014
98.0,1.0837128,1.0850731,1.0792354,1.1432582,1.1872851,1.1473626,0.999485,0.84695494,0.70694995,0.55719995,0.4118986,0.26238105,0.20192286,0.2409572,0.45874155
101.0,1.0944535,1.0969816,1.093375,1.1614157,1.2068614,1.1684197,1.0202293,0.8675221,0.728762,0.57929826,0.43602127,0.29068264,0.23823902,0.28630933,0.5095671
104.0,1.1046208,1.1088678,1.1075143,1.1795722,1.2264373,1.1894643,1.043615,0.8880899,0.75055206,0.60154015,0.46014416,0.32285887,0.2803865,0.33166018,0.56283003
107.0,1.1147879,1.1207539,1.1216537,1.197729,1.246013,1.2105085,1.0677532,0.9086562,0.7724347,0.62463903,0.4845625,0.3554463,0.32319474,0.37701073,0.61609125
