,100000,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000,1700000,1800000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,394.4442567567568,346.3783783783784,298.3125,276.0,276.0,263.5,261.6,256.5,255.69230769230768,251.33333333333334,251.33333333333334,249.8,249.8,249.48,249.48,248.40000000000003,244.375,234.42857142857142
0.75,394.5,357.75,321.0,295.49999999999994,287.1,277.75,271.6875,264.75,262.4117647058824,256.7368421052631,256.7368421052631,255.0,255.0,253.33333333333334,252.75000000000003,250.6744186046512,248.40000000000003,238.4
1.0,417.49999999999994,388.0,358.50000000000006,318.0,300.0,287.25,279.8571428571429,272.625,268.3636363636364,263.75,262.7142857142857,261.7142857142857,261.7142857142857,258.7741935483871,257.2941176470588,254.57142857142858,250.83333333333331,243.83333333333334
2.0,550.4558823529412,501.3529411764706,452.25000000000006,408.6,378.20000000000005,355.5,343.87500000000006,324.8181818181818,312.0,300.42857142857144,290.25000000000006,279.42857142857144,279.42857142857144,272.28000000000003,269.53333333333336,268.3548387096774,263.5,253.24137931034483
3.0,637.75,582.5,527.25,468.59999999999997,426.3333333333333,405.31578947368416,387.79999999999995,371.35714285714295,361.3636363636363,352.0909090909091,342.3333333333333,329.25000000000006,324.50000000000006,310.2857142857143,303.8571428571429,293.40000000000003,287.1818181818182,276.0
4.0,705.8161764705881,647.470588235294,589.125,518.1818181818181,474.8823529411764,443.35714285714283,420.0,404.78571428571433,392.7857142857143,382.92857142857144,375.18750000000006,365.6666666666667,357.4615384615385,348.0,339.225,328.0,320.4375,320.4375
6.0,836.1466666666666,762.24,688.3333333333334,604.3448275862069,555.0,516.4090909090909,491.11764705882354,464.24999999999994,447.0,431.0,421.3783783783784,411.0,400.8157894736842,388.2222222222222,385.49999999999994,382.125,370.5,358.7647058823529
8.0,922.3695652173913,844.4347826086956,766.5,673.0,613.1351351351351,574.0,543.1249999999999,514.3333333333334,495.0,480.13043478260875,465.31250000000006,448.5,439.5,427.50000000000006,419.7692307692307,412.99999999999994,404.18181818181824,391.9148936170213
10.0,1012.9825174825173,921.1730769230769,829.3636363636365,731.5,661.1249999999999,617.918918918919,584.516129032258,558.7924528301886,535.5652173913044,510.0,494.3142857142857,482.2758620689655,471.4468085106382,458.4285714285714,447.52500000000003,437.7096774193548,432.2,417.1304347826087
20.0,1379.8437270726342,1245.5425531914896,1111.2413793103449,956.1818181818181,874.2972972972973,807.0983606557377,745.6666666666666,705.75,672.4615384615385,648.1800000000001,622.3793103448276,606.9843749999999,589.9459459459458,575.4285714285714,566.1750000000001,555.4384615384615,537.5921052631579,524.4310344827586
40.0,2007.041958041958,1798.6363636363635,1590.230769230769,1353.934426229508,1197.642857142857,1078.673076923077,995.2941176470588,928.746835443038,888.3157894736843,851.6504854368932,831.0666666666667,792.4054054054053,771.2307692307692,742.5168539325842,721.0588235294118,702.5390624999999,687.5454545454545,673.9846153846154
60.0,2632.204545454546,2351.727272727273,2071.25,1690.4117647058824,1483.1176470588236,1365.2057142857143,1249.3500000000001,1171.8235294117646,1102.0531914893616,1051.3548387096773,1007.4857142857143,973.74,932.6595744680852,909.342857142857,882.2285714285715,861.09375,838.1470588235294,820.6285714285715
80.0,3257.386363636363,2904.8181818181815,2552.25,2042.8235294117646,1778.7142857142858,1627.304347826087,1491.8181818181818,1386.5564516129032,1306.0363636363636,1239.3701298701299,1191.2542372881355,1147.78125,1105.2721518987341,1065.4172185430464,1028.8561643835617,1005.6724137931035,982.1944444444446,950.4909090909092
100.0,3882.5681818181815,3457.909090909091,3033.2500000000005,2395.235294117647,2068.285714285714,1891.0434782608693,1724.88,1584.0,1514.7931034482758,1436.6285714285714,1372.1604938271605,1309.0,1267.7704918032787,1225.0824742268042,1188.7605633802818,1151.7950310559006,1127.8588235294117,1091.0714285714287
120.0,4000.0,4000.0,3514.25,2747.6470588235297,2357.85,2154.782608695652,1965.6000000000001,1807.1111111111109,1719.4137931034484,1617.3870967741937,1553.1818181818182,1486.7076923076925,1428.8759124087592,1378.8484848484848,1341.48,1303.25,1261.9444444444443,1224.980198019802
