,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000
121,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.01,0.00
124,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.01
127,0.00,0.00,0.02,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00
130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
133,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00
136,0.00,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00
139,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
142,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00
145,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.02,0.00
148,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.03,0.00,0.01,0.00
151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.11,0.04,0.00,0.00,0.02,0.00
154,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.11,0.04,0.02,0.01,0.00,0.00
157,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.18,0.10,0.07,0.02,0.02,0.00,0.00
160,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.15,0.06,0.02,0.00,0.00,0.00
163,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.12,0.15,0.13,0.04,0.00,0.00,0.01,0.02
166,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.18,0.12,0.03,0.04,0.00,0.00,0.00
169,0.00,0.00,0.01,0.00,0.00,0.01,0.15,0.17,0.16,0.11,0.09,0.03,0.00,0.00,0.00
172,0.00,0.00,0.00,0.00,0.02,0.05,0.11,0.23,0.13,0.10,0.07,0.00,0.00,0.00,0.00
175,0.00,0.01,0.00,0.00,0.04,0.08,0.17,0.22,0.13,0.12,0.04,0.02,0.00,0.00,0.00
178,0.00,0.00,0.00,0.00,0.04,0.16,0.20,0.20,0.15,0.11,0.04,0.00,0.00,0.00,0.00
181,0.00,0.00,0.03,0.00,0.05,0.17,0.22,0.24,0.19,0.08,0.04,0.01,0.00,0.00,0.00
184,0.00,0.00,0.00,0.00,0.11,0.19,0.29,0.18,0.17,0.07,0.03,0.02,0.00,0.00,0.00
187,0.02,0.01,0.00,0.05,0.18,0.28,0.29,0.17,0.17,0.07,0.03,0.00,0.00,0.00,0.00
190,0.02,0.02,0.00,0.07,0.18,0.21,0.26,0.16,0.13,0.08,0.02,0.02,0.00,0.00,0.01
193,0.02,0.00,0.02,0.12,0.19,0.22,0.26,0.20,0.16,0.11,0.05,0.00,0.00,0.00,0.01
196,0.00,0.00,0.00,0.14,0.23,0.25,0.24,0.19,0.16,0.12,0.06,0.03,0.02,0.00,0.00
199,0.00,0.00,0.01,0.17,0.33,0.27,0.27,0.25,0.19,0.13,0.08,0.03,0.00,0.04,0.00
202,0.00,0.00,0.05,0.27,0.34,0.28,0.28,0.21,0.17,0.19,0.08,0.08,0.00,0.00,0.00
205,0.00,0.00,0.07,0.32,0.31,0.32,0.28,0.25,0.23,0.20,0.10,0.10,0.00,0.02,0.01
208,0.00,0.00,0.10,0.32,0.35,0.30,0.31,0.29,0.30,0.26,0.15,0.15,0.05,0.01,0.05
211,0.00,0.00,0.17,0.31,0.39,0.36,0.30,0.28,0.28,0.29,0.15,0.16,0.03,0.05,0.04
214,0.00,0.01,0.17,0.30,0.38,0.31,0.33,0.31,0.33,0.29,0.20,0.17,0.10,0.12,0.07
217,0.00,0.00,0.17,0.35,0.32,0.37,0.35,0.32,0.30,0.33,0.30,0.29,0.12,0.12,0.09
220,0.00,0.02,0.23,0.34,0.34,0.35,0.36,0.46,0.36,0.34,0.32,0.33,0.13,0.13,0.11
223,0.00,0.05,0.22,0.34,0.35,0.33,0.39,0.43,0.39,0.39,0.33,0.32,0.24,0.25,0.26
226,0.00,0.05,0.23,0.32,0.38,0.35,0.44,0.44,0.51,0.45,0.34,0.41,0.26,0.32,0.29
229,0.00,0.10,0.25,0.34,0.38,0.37,0.42,0.53,0.54,0.53,0.47,0.47,0.33,0.31,0.34
232,0.00,0.09,0.25,0.34,0.43,0.38,0.48,0.57,0.55,0.58,0.54,0.52,0.39,0.46,0.45
235,0.02,0.08,0.24,0.35,0.40,0.40,0.57,0.57,0.59,0.61,0.57,0.57,0.52,0.52,0.57
238,0.04,0.13,0.28,0.36,0.41,0.44,0.57,0.67,0.69,0.71,0.67,0.57,0.57,0.57,0.58
241,0.00,0.10,0.29,0.35,0.44,0.42,0.60,0.70,0.75,0.75,0.73,0.74,0.70,0.73,0.78
244,0.02,0.17,0.29,0.40,0.44,0.49,0.66,0.72,0.79,0.90,0.82,0.89,0.73,0.84,0.86
247,0.04,0.17,0.28,0.37,0.47,0.53,0.68,0.74,0.87,0.96,0.85,0.91,0.92,0.93,0.98
250,0.05,0.11,0.30,0.41,0.54,0.58,0.73,0.77,0.96,1.08,0.96,1.06,1.01,1.12,1.26
253,0.09,0.17,0.31,0.46,0.57,0.60,0.79,0.92,1.04,1.10,1.06,1.12,1.10,1.17,1.44
