3injectors,17,1961,,Injector:O445B29761_00,,,,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000,1700000,1800000,
,121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.04,0.16,
,124,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.03,0.01,0.00,0.04,0.08,0.36,
,127,0.00,0.03,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.40,0.64,
,130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.15,0.40,0.58,0.74,
,133,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.03,0.25,0.40,0.54,0.67,0.86,
,136,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.18,0.39,0.54,0.71,0.88,0.87,
,139,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.10,0.34,0.55,0.75,0.75,0.95,0.66,
,142,0.00,0.03,0.00,0.00,0.01,0.00,0.00,0.00,0.03,0.05,0.23,0.50,0.65,0.76,0.95,0.85,0.71,
,145,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.67,0.77,0.79,0.92,0.98,0.79,
,148,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.04,0.28,0.53,0.71,0.78,0.88,0.95,0.66,
,151,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.15,0.43,0.55,0.84,0.97,1.03,0.85,0.58,
,154,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.26,0.60,0.80,0.94,1.04,1.05,0.85,0.53,
,157,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.05,0.25,0.47,0.71,0.95,1.20,1.16,0.90,0.70,0.43,
