4injectors,15,1961,,Injector:O445B7602S_00,,,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000,,
,120,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.00,,
,123,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.02,0.00,0.01,0.01,0.01,0.02,0.00,0.01,,
,126,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.00,,
,129,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.01,,
,132,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.01,0.02,0.01,0.02,0.01,0.00,,
,135,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.02,0.00,,
,138,0.00,0.01,0.00,0.03,0.00,0.01,0.00,0.02,0.00,0.02,0.00,0.00,0.01,0.00,0.00,,
,141,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,,
,144,0.00,0.00,0.01,0.02,0.01,0.00,0.00,0.00,0.01,0.02,0.01,0.00,0.01,0.00,0.00,,
,147,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.02,0.02,0.00,0.00,0.00,0.00,,
,150,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.03,0.01,0.00,0.01,0.00,0.00,0.01,,
,153,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.04,0.04,0.01,0.02,0.01,0.00,0.00,0.00,,
,156,0.00,0.00,0.00,0.01,0.01,0.01,0.04,0.05,0.03,0.00,0.00,0.00,0.00,0.01,0.02,,
,159,0.00,0.00,0.00,0.01,0.00,0.01,0.03,0.04,0.03,0.03,0.00,0.00,0.00,0.01,0.02,,
,162,0.00,0.01,0.00,0.00,0.00,0.00,0.07,0.06,0.04,0.03,0.00,0.02,0.00,0.01,0.02,,
,165,0.00,0.00,0.00,0.02,0.00,0.03,0.08,0.07,0.07,0.03,0.00,0.00,0.01,0.01,0.00,,
,168,0.00,0.00,0.00,0.01,0.01,0.05,0.08,0.08,0.09,0.04,0.00,0.01,0.00,0.00,0.01,,
,171,0.00,0.01,0.01,0.01,0.03,0.07,0.12,0.09,0.08,0.01,0.02,0.04,0.01,0.01,0.00,,
,174,0.01,0.00,0.00,0.02,0.05,0.10,0.13,0.08,0.08,0.05,0.01,0.01,0.01,0.01,0.00,,
,177,0.00,0.00,0.00,0.02,0.07,0.11,0.13,0.14,0.09,0.04,0.00,0.00,0.01,0.01,0.00,,
,180,0.01,0.01,0.02,0.04,0.09,0.11,0.16,0.12,0.07,0.05,0.01,0.02,0.02,0.01,0.00,,
,183,0.00,0.01,0.01,0.08,0.11,0.15,0.14,0.10,0.09,0.07,0.01,0.00,0.00,0.01,0.00,,
,186,0.01,0.00,0.01,0.09,0.17,0.16,0.12,0.15,0.09,0.08,0.03,0.04,0.00,0.00,0.00,,
,189,0.00,0.01,0.04,0.10,0.19,0.16,0.14,0.18,0.10,0.10,0.04,0.02,0.00,0.00,0.00,,
,192,0.00,0.00,0.02,0.09,0.16,0.13,0.19,0.22,0.12,0.10,0.07,0.03,0.01,0.01,0.01,,
