3injectors,13,794,,Injector:0445B2905E,,,,,,,,,,,,,,,,,,,,,
,526,3.49,5.10,8.04,10.56,13.51,17.34,21.58,23.79,25.84,28.37,31.54,34.16,37.94,,,,,,,,,,,
,529,3.51,5.04,8.02,10.63,13.63,17.40,21.75,24.18,26.13,28.86,32.12,34.85,38.37,,,,,,,,,,,
,532,3.58,5.14,8.13,10.66,13.69,17.59,22.05,24.61,26.30,29.33,32.18,34.93,38.64,,,,,,,,,,,
,535,3.64,5.17,8.28,10.85,13.81,17.94,22.24,24.47,26.71,30.01,32.54,35.88,39.37,,,,,,,,,,,
,538,3.65,5.30,8.40,10.85,14.15,18.23,22.26,24.84,26.85,30.30,33.51,36.12,39.89,,,,,,,,,,,
,541,3.73,5.36,8.38,11.08,14.32,18.52,22.63,25.34,27.02,30.30,34.16,36.74,40.33,,,,,,,,,,,
,544,3.79,5.36,8.49,11.14,14.48,18.73,23.00,25.38,27.58,30.61,34.17,37.59,40.96,,,,,,,,,,,
,547,3.79,5.37,8.68,11.27,14.83,18.88,23.13,25.90,27.63,31.15,34.16,37.88,41.50,,,,,,,,,,,
,550,3.83,5.47,8.65,11.52,14.77,18.80,23.43,26.28,27.78,31.49,34.83,38.23,42.20,,,,,,,,,,,
,553,3.93,5.53,8.72,11.44,14.97,19.13,23.51,26.40,27.97,31.86,35.64,38.58,42.20,,,,,,,,,,,
,556,3.98,5.56,8.93,11.66,15.10,19.44,23.88,26.70,28.67,32.16,35.94,39.45,43.05,,,,,,,,,,,
,559,4.02,5.57,8.98,11.69,15.44,19.65,23.92,27.07,28.91,32.59,35.93,40.06,44.03,,,,,,,,,,,
,562,4.03,5.66,9.11,12.00,15.74,20.16,24.42,27.40,29.51,33.68,36.45,40.48,44.46,,,,,,,,,,,
,565,4.07,5.76,9.17,12.21,15.68,20.39,24.72,27.85,30.12,34.09,37.54,41.35,45.22,,,,,,,,,,,
,568,4.14,5.79,9.27,12.30,15.84,20.62,24.80,28.03,30.37,34.37,38.19,41.90,45.52,,,,,,,,,,,
,571,4.19,5.89,9.37,12.62,16.10,20.86,25.09,28.53,30.63,34.60,38.69,42.36,45.71,,,,,,,,,,,
,574,4.19,5.88,9.50,12.47,16.38,21.00,25.32,28.54,31.23,35.30,38.84,42.72,46.67,,,,,,,,,,,
,577,4.27,6.01,9.70,12.82,16.69,21.31,25.74,28.50,31.50,35.81,39.57,42.85,46.93,,,,,,,,,,,
,580,4.33,6.10,9.65,13.06,16.76,21.88,25.93,29.08,32.11,36.42,40.13,43.85,47.59,,,,,,,,,,,
,583,4.34,6.24,9.85,13.43,17.37,21.92,26.41,29.28,32.52,37.02,40.78,44.65,48.54,,,,,,,,,,,
,586,4.44,6.29,10.11,13.57,17.66,22.40,26.90,29.53,33.17,37.01,40.95,45.13,49.24,,,,,,,,,,,
,589,4.48,6.42,10.08,13.65,17.65,22.62,26.97,30.56,33.55,37.68,41.23,45.69,50.01,,,,,,,,,,,
,592,4.51,6.40,10.23,13.93,18.16,22.77,26.98,30.86,34.42,38.97,42.32,46.34,50.79,,,,,,,,,,,
,595,4.63,6.55,10.41,14.12,18.40,23.16,27.79,31.13,34.79,39.14,42.88,46.72,50.71,,,,,,,,,,,
,598,4.71,6.66,10.50,14.32,18.58,23.43,28.07,31.57,35.23,39.35,43.32,47.14,50.92,,,,,,,,,,,
,601,4.72,6.71,10.84,14.58,18.88,23.34,28.24,31.94,36.04,40.06,43.45,48.10,51.93,,,,,,,,,,,
,604,4.79,6.86,10.82,14.62,18.95,23.60,28.50,32.32,36.40,40.66,44.01,48.53,52.54,,,,,,,,,,,
,607,4.86,7.00,10.96,14.91,19.37,23.93,28.72,32.99,37.10,41.07,45.13,48.77,53.14,,,,,,,,,,,
,610,4.96,7.16,11.30,15.15,19.71,24.65,29.38,33.48,37.45,41.51,45.45,49.41,54.23,,,,,,,,,,,
,613,5.08,7.33,11.31,15.35,20.05,24.96,29.73,33.99,38.32,42.29,46.00,49.92,53.98,,,,,,,,,,,
,616,5.14,7.38,11.53,15.49,20.11,25.23,30.07,34.13,38.84,42.76,46.25,50.91,54.60,,,,,,,,,,,
,619,5.20,7.48,11.65,15.86,20.47,25.33,30.33,34.28,39.21,43.36,47.30,51.03,55.46,,,,,,,,,,,
,622,5.23,7.63,11.82,15.84,20.58,25.76,30.45,34.61,39.84,44.09,47.29,51.78,56.03,,,,,,,,,,,
,625,5.35,7.78,11.99,16.07,20.86,26.16,30.68,35.19,40.30,44.44,48.01,52.01,55.92,,,,,,,,,,,
,628,5.48,7.89,12.05,16.24,20.99,26.37,31.21,35.49,40.84,45.15,48.24,52.79,56.31,,,,,,,,,,,
,631,5.51,7.88,12.30,16.51,21.20,26.52,31.40,35.61,41.36,45.28,49.00,52.95,56.92,,,,,,,,,,,
,634,5.61,8.00,12.51,16.95,21.86,27.01,32.14,36.50,41.96,46.01,49.66,53.64,57.56,,,,,,,,,,,
,637,5.66,8.27,12.67,17.29,22.09,27.30,32.04,36.76,42.37,46.39,49.94,54.16,58.37,,,,,,,,,,,
,640,5.74,8.33,12.77,17.29,22.36,27.52,32.60,37.06,43.00,47.11,50.77,54.57,58.56,,,,,,,,,,,
,643,5.90,8.42,12.89,17.41,22.63,27.81,32.64,37.85,43.36,47.32,51.18,55.26,58.90,,,,,,,,,,,
,646,5.97,8.53,13.13,17.38,22.91,27.94,33.01,37.45,43.36,47.68,51.34,55.29,59.23,,,,,,,,,,,
,649,5.96,8.64,13.35,17.81,22.85,27.97,33.52,37.87,43.68,47.73,51.75,55.93,59.52,,,,,,,,,,,
,652,6.05,8.73,13.36,18.01,23.24,28.40,33.53,38.33,44.17,48.29,52.76,56.11,60.00,,,,,,,,,,,
,655,6.14,8.91,13.65,18.13,23.48,28.82,33.91,38.86,44.87,48.92,52.83,56.33,61.06,,,,,,,,,,,
,658,6.32,9.03,13.91,18.35,23.66,28.85,34.41,39.27,44.99,49.15,52.90,57.10,61.02,,,,,,,,,,,
,661,6.34,9.07,14.10,18.72,23.90,29.17,34.79,40.01,45.50,49.69,53.81,57.85,62.02,,,,,,,,,,,
,664,6.43,9.22,14.17,18.90,24.14,29.69,35.12,40.29,45.80,50.06,54.15,58.17,62.70,,,,,,,,,,,
,667,6.49,9.32,14.30,18.99,24.42,29.84,35.54,40.98,46.26,50.38,54.86,58.88,62.85,,,,,,,,,,,
,670,6.55,9.43,14.42,19.21,24.40,29.77,35.45,41.34,46.62,50.85,55.11,58.84,63.21,,,,,,,,,,,
,673,6.66,9.48,14.53,19.33,24.83,30.02,35.82,41.33,46.76,50.64,55.47,59.16,63.79,,,,,,,,,,,
,676,6.79,9.57,14.54,19.47,25.08,30.14,36.11,41.61,47.15,51.17,55.86,59.83,64.71,,,,,,,,,,,
,679,6.85,9.67,14.89,19.96,25.29,30.43,36.46,42.39,47.65,51.67,56.79,60.30,64.53,,,,,,,,,,,
,682,6.89,9.85,15.06,20.29,25.52,30.52,36.80,42.93,48.31,52.47,57.06,60.99,65.27,,,,,,,,,,,
,685,6.97,9.94,15.22,20.15,25.70,30.86,37.34,43.34,48.78,52.94,57.57,61.91,66.15,,,,,,,,,,,
,688,7.03,10.02,15.37,20.46,25.84,31.21,37.42,43.71,48.79,53.33,57.93,62.16,66.87,,,,,,,,,,,
,691,7.14,10.16,15.39,20.55,25.97,31.43,37.68,44.41,49.56,53.81,58.35,62.27,67.42,,,,,,,,,,,
,694,7.14,10.14,15.47,20.80,26.30,31.80,38.28,44.24,50.10,54.27,59.24,63.02,67.82,,,,,,,,,,,
,697,7.24,10.30,15.50,20.76,26.45,32.31,38.49,44.71,50.32,54.75,59.39,63.55,68.27,,,,,,,,,,,
,700,7.32,10.28,15.81,21.12,26.58,32.25,38.52,45.38,50.76,55.05,59.91,63.88,68.71,,,,,,,,,,,
,703,7.35,10.45,15.94,21.41,26.84,32.55,38.64,45.56,51.01,55.57,60.32,64.08,69.02,,,,,,,,,,,
,706,7.46,10.55,16.07,21.92,27.22,33.04,39.09,46.14,51.72,55.47,60.99,65.11,70.05,,,,,,,,,,,
,709,7.60,10.72,16.19,22.10,27.53,33.48,39.65,46.60,52.42,56.25,61.63,65.76,70.78,,,,,,,,,,,
,712,7.56,10.77,16.21,22.24,27.57,33.64,40.03,46.98,52.79,57.10,62.23,66.25,71.34,,,,,,,,,,,
,715,7.56,10.87,16.44,22.39,28.29,33.69,40.61,47.55,53.01,57.42,62.34,66.73,71.66,,,,,,,,,,,
,718,7.70,10.95,16.57,22.47,28.38,33.85,40.94,47.84,53.10,57.86,62.66,67.21,72.30,,,,,,,,,,,
,721,7.84,11.06,16.76,22.78,28.55,34.27,41.10,48.42,53.16,58.05,63.55,67.33,72.96,,,,,,,,,,,
,724,7.86,11.06,16.91,23.14,28.56,34.61,41.20,48.59,54.10,58.72,63.67,67.56,72.99,,,,,,,,,,,
,727,7.89,11.10,16.97,23.10,28.72,34.92,41.97,49.29,54.49,58.92,63.93,68.27,73.50,,,,,,,,,,,
,730,8.05,11.32,17.40,23.50,28.82,35.16,42.55,49.82,54.67,59.34,64.48,68.94,74.29,,,,,,,,,,,
,733,8.09,11.46,17.46,23.75,29.36,35.76,42.74,50.13,55.25,59.91,65.60,69.66,75.44,,,,,,,,,,,
,736,8.16,11.49,17.63,24.15,29.86,36.01,43.07,50.70,55.68,60.49,65.93,69.76,75.54,,,,,,,,,,,
,739,8.34,11.65,17.73,24.46,30.03,36.26,43.28,51.12,55.87,60.67,66.52,70.67,76.01,,,,,,,,,,,
,742,8.37,11.73,17.76,24.31,30.31,36.47,43.53,51.32,56.50,60.90,66.69,70.82,76.52,,,,,,,,,,,
