3injectors,13,461,,Injector:B445112963_00,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000
,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,159,0,0,0,0,0,0,0,0.0533,0.07,0,0,0,0,0,0
,162,0,0,0,0,0,0,0,0.0567,0.0867,0.02,0,0,0,0,0
,165,0,0,0,0,0,0,0,0.1,0.0967,0,0,0,0,0,0
,168,0,0,0,0,0,0,0.06,0.1833,0.0867,0.0267,0,0,0,0,0
,171,0,0,0,0,0,0,0.1367,0.1767,0.1433,0.0633,0,0,0,0,0
,174,0,0,0,0,0,0,0.2033,0.18,0.1233,0.06,0,0,0,0,0
,177,0,0,0,0,0,0.0433,0.22,0.2,0.1433,0.0767,0.02,0,0,0,0
,180,0,0,0,0,0,0.0567,0.2367,0.22,0.1133,0.1033,0,0,0,0,0
,183,0,0,0,0,0,0.1367,0.2433,0.25,0.17,0.0833,0.05,0,0,0,0
,186,0,0,0,0,0,0.2367,0.2633,0.25,0.1767,0.1433,0,0,0,0,0
,189,0,0,0,0,0,0.25,0.31,0.2567,0.2267,0.15,0.0567,0.02,0,0,0
,192,0,0,0,0,0.0667,0.2767,0.3067,0.3,0.22,0.1567,0.0833,0.0567,0,0,0
,195,0,0,0,0,0.2367,0.29,0.33,0.2933,0.2433,0.1933,0.0833,0.06,0.0133,0,0
,198,0,0,0,0,0.25,0.3333,0.3567,0.3133,0.2433,0.2067,0.13,0.0667,0.05,0,0
,201,0,0,0,0,0.28,0.3433,0.36,0.3367,0.3033,0.2267,0.1833,0.0833,0.04,0,0
,204,0,0,0,0.0567,0.3,0.3633,0.3767,0.36,0.33,0.2667,0.21,0.13,0.07,0.0333,0.0133
,207,0,0,0,0.21,0.3067,0.3733,0.4133,0.3667,0.3333,0.2867,0.2467,0.21,0.1167,0.0567,0.0267
,210,0,0,0,0.1533,0.3367,0.4133,0.4433,0.4067,0.3633,0.3367,0.2667,0.2033,0.11,0.12,0.11
,213,0,0,0.05,0.2733,0.37,0.42,0.4467,0.4233,0.4,0.3767,0.27,0.2467,0.19,0.15,0.1
,216,0,0,0,0.29,0.39,0.4433,0.48,0.4567,0.4433,0.3867,0.35,0.2933,0.25,0.2467,0.2033
