3injectors,13,327,,Injector:B445112889,,,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,,,,
,122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
,125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
,128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
,131,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
,134,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
,137,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
,140,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
,143,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
,146,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
,149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
,152,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
,155,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,,,,
,158,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,,,,
,161,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.00,0.00,,,,
,164,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.20,0.00,0.00,0.00,,,,
,167,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.23,0.14,0.00,0.00,0.00,,,,
,170,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.22,0.26,0.16,0.00,0.00,0.00,,,,
,173,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.16,0.28,0.21,0.00,0.00,0.00,,,,
,176,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.24,0.27,0.07,0.00,0.00,0.00,,,,
,179,0.00,0.00,0.00,0.00,0.00,0.14,0.25,0.28,0.28,0.24,0.00,0.00,0.00,,,,
,182,0.00,0.00,0.00,0.00,0.00,0.25,0.30,0.33,0.30,0.25,0.12,0.05,0.00,,,,
,185,0.00,0.00,0.00,0.00,0.00,0.28,0.31,0.33,0.30,0.26,0.20,0.00,0.00,,,,
,188,0.00,0.00,0.00,0.00,0.00,0.31,0.34,0.35,0.31,0.30,0.13,0.10,0.00,,,,
,191,0.00,0.00,0.00,0.00,0.15,0.36,0.33,0.36,0.34,0.30,0.23,0.21,0.12,,,,
,194,0.00,0.00,0.00,0.00,0.24,0.37,0.37,0.35,0.34,0.33,0.23,0.20,0.24,,,,
,197,0.00,0.00,0.00,0.00,0.27,0.41,0.38,0.36,0.40,0.34,0.25,0.23,0.25,,,,
,200,0.00,0.00,0.00,0.08,0.30,0.39,0.41,0.38,0.41,0.37,0.30,0.25,0.28,,,,
,203,0.00,0.00,0.00,0.25,0.30,0.45,0.45,0.41,0.48,0.42,0.32,0.30,0.32,,,,
,206,0.00,0.00,0.00,0.28,0.34,0.47,0.43,0.45,0.50,0.44,0.39,0.37,0.38,,,,
,209,0.00,0.00,0.00,0.28,0.36,0.49,0.48,0.47,0.50,0.46,0.45,0.34,0.45,,,,
,212,0.00,0.00,0.00,0.29,0.39,0.49,0.47,0.51,0.55,0.51,0.45,0.44,0.43,,,,
,215,0.00,0.00,0.07,0.30,0.42,0.54,0.53,0.54,0.60,0.55,0.54,0.48,0.56,,,,
,218,0.00,0.00,0.06,0.33,0.41,0.56,0.52,0.56,0.63,0.60,0.54,0.53,0.59,,,,
,221,0.00,0.00,0.15,0.35,0.45,0.56,0.57,0.59,0.71,0.65,0.65,0.64,0.71,,,,
,224,0.00,0.00,0.08,0.36,0.46,0.58,0.60,0.67,0.73,0.69,0.69,0.70,0.81,,,,
,227,0.00,0.00,0.26,0.39,0.48,0.63,0.64,0.71,0.79,0.76,0.82,0.77,0.89,,,,
,230,0.00,0.00,0.28,0.39,0.52,0.64,0.69,0.73,0.83,0.84,0.84,0.86,1.00,,,,
,233,0.00,0.00,0.29,0.41,0.53,0.67,0.71,0.81,0.88,0.86,0.94,0.99,1.20,,,,
,236,0.00,0.00,0.30,0.43,0.59,0.73,0.73,0.83,0.96,0.99,0.97,1.11,1.24,,,,
,239,0.00,0.00,0.31,0.45,0.60,0.75,0.83,0.94,1.07,1.04,1.09,1.31,1.51,,,,
,242,0.00,0.00,0.32,0.50,0.63,0.80,0.86,0.97,1.10,1.12,1.18,1.55,1.67,,,,
,245,0.00,0.00,0.34,0.51,0.66,0.85,0.90,1.07,1.23,1.25,1.41,1.60,1.98,,,,
,248,0.00,0.00,0.36,0.52,0.67,0.89,0.99,1.10,1.31,1.38,1.54,1.71,1.99,,,,
,251,0.00,0.00,0.35,0.55,0.71,0.94,1.10,1.23,1.43,1.50,1.66,2.11,2.24,,,,
,254,0.00,0.00,0.37,0.59,0.77,1.03,1.09,1.25,1.51,1.57,1.84,2.17,2.66,,,,
,257,0.00,0.00,0.40,0.64,0.83,1.07,1.20,1.41,1.61,1.71,2.05,2.57,2.95,,,,
,260,0.00,0.15,0.41,0.65,0.90,1.11,1.37,1.48,1.75,2.02,2.23,2.68,3.00,,,,
,263,0.00,0.08,0.46,0.70,0.93,1.21,1.37,1.66,2.04,2.08,2.62,2.82,3.27,,,,
,266,0.00,0.00,0.48,0.71,1.00,1.33,1.49,1.71,2.03,2.11,2.73,3.10,3.49,,,,
,269,0.00,0.00,0.49,0.77,1.08,1.36,1.61,1.84,2.26,2.39,2.84,3.27,3.72,,,,
,272,0.00,0.09,0.47,0.80,1.13,1.47,1.75,2.01,2.41,2.70,3.17,3.49,3.90,,,,
,275,0.00,0.00,0.53,0.84,1.20,1.49,1.83,2.22,2.54,2.87,3.37,3.69,4.10,,,,
,278,0.00,0.00,0.54,0.87,1.27,1.66,1.96,2.44,2.67,2.87,3.56,3.94,4.25,,,,
,281,0.00,0.10,0.60,0.95,1.32,1.77,2.13,2.64,2.84,3.12,3.73,4.04,4.30,,,,
,284,0.00,0.21,0.60,0.96,1.37,1.80,2.22,2.77,2.89,3.36,3.97,4.16,4.55,,,,
,287,0.00,0.32,0.65,1.03,1.48,1.99,2.33,2.82,3.07,3.54,3.95,4.44,4.68,,,,
,290,0.00,0.21,0.68,1.07,1.54,2.01,2.50,2.93,3.36,3.64,4.20,4.48,4.79,,,,
,293,0.00,0.23,0.66,1.19,1.56,2.12,2.56,3.09,3.69,3.59,4.42,4.54,4.95,,,,
,296,0.00,0.36,0.74,1.20,1.71,2.25,2.77,3.24,3.60,3.95,4.44,4.67,5.04,,,,
,299,0.00,0.37,0.79,1.25,1.79,2.39,2.87,3.43,3.63,4.02,4.60,4.84,5.22,,,,
,302,0.00,0.40,0.80,1.31,1.86,2.49,3.01,3.48,3.76,4.02,4.56,4.89,5.33,,,,
,305,0.00,0.42,0.82,1.41,1.93,2.67,3.09,3.56,3.71,4.25,4.67,5.04,5.41,,,,
,308,0.00,0.44,0.87,1.48,2.05,2.67,3.14,3.59,3.76,4.38,4.66,5.14,5.61,,,,
,311,0.00,0.46,0.95,1.58,2.05,2.79,3.17,3.54,3.75,4.22,5.04,5.35,5.73,,,,
,314,0.00,0.50,1.00,1.61,2.15,2.75,3.16,3.62,3.85,4.56,5.12,5.32,5.86,,,,
,317,0.00,0.51,1.02,1.70,2.30,2.74,3.24,3.69,3.96,4.53,5.30,5.63,6.11,,,,
,320,0.00,0.52,1.05,1.80,2.37,2.83,3.33,3.76,4.03,4.54,5.26,5.69,6.26,,,,
,323,0.00,0.54,1.11,1.88,2.31,2.82,3.29,3.77,4.03,4.67,5.54,5.81,6.51,,,,
,326,0.00,0.56,1.15,1.92,2.36,2.89,3.43,3.91,4.14,4.88,5.72,6.00,6.79,,,,
,329,0.00,0.58,1.21,1.92,2.44,2.91,3.47,3.90,4.34,4.95,5.73,6.24,6.94,,,,
,332,0.00,0.61,1.28,2.03,2.39,3.03,3.50,3.90,4.41,5.14,5.79,6.39,7.17,,,,
,335,0.13,0.63,1.32,2.04,2.52,3.06,3.54,4.04,4.47,5.32,6.03,6.69,7.32,,,,
