3injectors,17,794,,Injector:O445B29765_00,,,,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000,1700000,1800000,
,121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.28,0.35,
,124,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.25,0.33,0.39,0.41,
,127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.24,0.40,0.47,0.50,0.40,
,130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.26,0.39,0.53,0.57,0.39,0.36,
,133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.19,0.39,0.53,0.65,0.61,0.32,0.28,
,136,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.34,0.51,0.62,0.69,0.47,0.29,0.18,
,139,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.22,0.50,0.65,0.78,0.66,0.40,0.22,0.17,
,142,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.36,0.72,0.88,0.78,0.53,0.32,0.16,0.21,
,145,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.33,0.44,0.63,0.80,0.68,0.43,0.28,0.15,
,148,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.33,0.46,0.64,0.76,0.80,0.58,0.34,0.14,0.12,
,151,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.18,0.43,0.53,0.78,0.91,0.68,0.53,0.32,0.14,0.08,
,154,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.30,0.55,0.72,0.94,0.88,0.62,0.43,0.25,0.15,0.11,
,157,0.00,0.00,0.00,0.00,0.00,0.01,0.25,0.43,0.65,0.77,1.04,0.81,0.55,0.34,0.22,0.14,0.09,
,160,0.00,0.00,0.00,0.00,0.00,0.15,0.43,0.57,0.76,0.95,0.97,0.68,0.50,0.34,0.17,0.12,0.11,
,163,0.00,0.00,0.00,0.00,0.07,0.36,0.64,0.76,0.96,1.09,0.84,0.59,0.40,0.33,0.15,0.12,0.07,
,166,0.00,0.00,0.00,0.03,0.22,0.49,0.73,0.98,1.15,1.09,0.75,0.54,0.39,0.25,0.14,0.09,0.05,
,169,0.00,0.00,0.00,0.11,0.34,0.63,0.88,0.99,1.19,1.08,0.70,0.51,0.34,0.28,0.14,0.09,0.05,
,172,0.00,0.00,0.01,0.17,0.49,0.73,0.98,1.17,1.16,0.98,0.66,0.44,0.32,0.25,0.14,0.09,0.07,
,175,0.00,0.00,0.05,0.24,0.58,0.84,1.11,1.19,1.14,0.90,0.63,0.50,0.33,0.29,0.14,0.09,0.05,
,178,0.00,0.00,0.15,0.41,0.75,1.02,1.21,1.23,1.06,0.80,0.55,0.43,0.34,0.28,0.12,0.09,0.05,
,181,0.00,0.01,0.25,0.51,0.88,1.17,1.30,1.22,0.98,0.77,0.55,0.43,0.33,0.26,0.14,0.11,0.07,
,184,0.00,0.05,0.33,0.61,0.96,1.31,1.31,1.12,0.94,0.72,0.54,0.47,0.33,0.26,0.14,0.11,0.07,
,187,0.00,0.11,0.40,0.73,1.04,1.41,1.27,1.03,0.83,0.72,0.54,0.43,0.32,0.25,0.14,0.11,0.07,
,190,0.07,0.15,0.50,0.84,1.20,1.41,1.18,0.99,0.79,0.70,0.53,0.40,0.34,0.29,0.14,0.11,0.08,
,193,0.11,0.20,0.55,1.00,1.29,1.34,1.16,0.98,0.80,0.68,0.54,0.47,0.33,0.29,0.22,0.11,0.12,
,196,0.14,0.25,0.68,1.12,1.37,1.26,1.05,0.92,0.79,0.66,0.53,0.47,0.36,0.32,0.16,0.12,0.12,
,199,0.15,0.33,0.77,1.12,1.37,1.22,1.02,0.92,0.76,0.66,0.55,0.46,0.36,0.32,0.20,0.14,0.12,
,202,0.21,0.40,0.81,1.20,1.21,1.15,1.01,0.91,0.76,0.66,0.55,0.49,0.36,0.32,0.26,0.14,0.14,
,205,0.24,0.47,0.90,1.23,1.19,1.09,0.98,0.88,0.76,0.69,0.57,0.49,0.40,0.33,0.29,0.22,0.14,
,208,0.30,0.55,0.98,1.19,1.16,1.11,1.01,0.88,0.76,0.72,0.61,0.53,0.43,0.37,0.32,0.28,0.15,
,211,0.34,0.58,1.03,1.19,1.13,1.06,0.98,0.90,0.80,0.72,0.59,0.54,0.49,0.44,0.33,0.30,0.25,
,214,0.37,0.65,1.06,1.13,1.08,1.05,0.95,0.92,0.82,0.72,0.66,0.54,0.53,0.51,0.33,0.33,0.32,
,217,0.40,0.70,1.08,1.08,1.04,1.03,0.95,0.84,0.76,0.72,0.66,0.57,0.51,0.53,0.43,0.34,0.33,
,220,0.51,0.75,1.02,1.03,1.04,1.01,0.96,0.88,0.82,0.75,0.70,0.59,0.57,0.55,0.49,0.39,0.40,
,223,0.57,0.82,0.99,1.01,1.08,1.03,0.97,0.92,0.83,0.79,0.75,0.67,0.65,0.65,0.55,0.51,0.39,
,226,0.58,0.80,0.95,1.01,1.06,1.05,0.96,0.92,0.90,0.84,0.76,0.72,0.69,0.70,0.61,0.54,0.51,
