3injectors,17,1961,,Injector:O445B29740_00,,,,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000,1700000,1800000,
,121,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.18,0.29,0.32,
,124,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.15,0.32,0.43,0.21,
,127,0.00,0.01,0.00,0.03,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.05,0.19,0.40,0.53,0.34,0.12,
,130,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.04,0.33,0.46,0.57,0.50,0.18,0.03,
,133,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.04,0.22,0.44,0.66,0.55,0.32,0.12,0.03,
,136,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.34,0.59,0.71,0.44,0.28,0.07,0.01,
,139,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.35,0.50,0.74,0.65,0.39,0.21,0.05,0.00,
,142,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.14,0.43,0.59,0.77,0.55,0.33,0.11,0.04,0.00,
,145,0.00,0.00,0.01,0.00,0.00,0.00,0.04,0.09,0.34,0.61,0.78,0.65,0.44,0.30,0.08,0.03,0.00,
,148,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.16,0.40,0.58,0.74,0.54,0.32,0.12,0.05,0.01,
,151,0.00,0.00,0.00,0.01,0.00,0.00,0.03,0.22,0.30,0.66,0.74,0.67,0.40,0.29,0.12,0.03,0.00,
,154,0.00,0.00,0.01,0.00,0.00,0.01,0.18,0.39,0.54,0.81,0.85,0.54,0.33,0.16,0.07,0.01,0.00,
,157,0.00,0.00,0.01,0.01,0.00,0.07,0.32,0.51,0.66,0.94,0.86,0.50,0.28,0.17,0.04,0.07,0.00,
,160,0.01,0.00,0.00,0.00,0.00,0.18,0.39,0.59,0.78,1.02,0.75,0.43,0.29,0.09,0.03,0.00,0.00,
