3injectors,15,461,,Injector:B445161796_00,,,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000,,
,120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,123,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,129,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,132,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,138,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,141,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,147,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,153,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,159,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,162,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.00,,
,165,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.04,0.00,0.00,0.00,,
,168,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.15,0.06,0.00,0.00,0.00,0.00,,
,171,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.14,0.12,0.00,0.04,0.00,0.00,,
,174,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.15,0.07,0.00,0.05,0.00,0.00,,
,177,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.19,0.17,0.13,0.06,0.05,0.00,0.00,,
,180,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.19,0.18,0.17,0.00,0.06,0.00,0.00,,
,183,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.22,0.21,0.18,0.14,0.06,0.08,0.00,0.00,,
,186,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.22,0.25,0.19,0.15,0.08,0.08,0.00,0.00,,
,189,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.26,0.23,0.20,0.15,0.13,0.10,0.06,0.00,,
,192,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.27,0.26,0.20,0.19,0.16,0.10,0.08,0.06,,
,195,0.00,0.00,0.00,0.00,0.07,0.20,0.26,0.29,0.26,0.24,0.19,0.10,0.12,0.08,0.09,,
,198,0.00,0.00,0.00,0.07,0.09,0.23,0.29,0.30,0.28,0.24,0.19,0.16,0.12,0.08,0.09,,
,201,0.00,0.00,0.00,0.08,0.15,0.26,0.31,0.39,0.40,0.26,0.22,0.19,0.13,0.14,0.08,,
,204,0.00,0.00,0.00,0.10,0.11,0.27,0.32,0.41,0.31,0.27,0.24,0.17,0.13,0.11,0.10,,
,207,0.00,0.00,0.00,0.11,0.20,0.29,0.33,0.44,0.43,0.38,0.28,0.22,0.23,0.19,0.16,,
,210,0.00,0.00,0.00,0.18,0.24,0.30,0.42,0.47,0.45,0.31,0.28,0.23,0.22,0.19,0.19,,
,213,0.00,0.00,0.00,0.21,0.27,0.33,0.47,0.53,0.50,0.40,0.39,0.27,0.26,0.21,0.22,,
,216,0.00,0.00,0.00,0.23,0.28,0.34,0.47,0.55,0.53,0.47,0.44,0.35,0.34,0.25,0.36,,
,219,0.00,0.00,0.00,0.23,0.30,0.35,0.50,0.63,0.55,0.51,0.50,0.47,0.39,0.38,0.44,,
,222,0.00,0.00,0.00,0.26,0.31,0.46,0.56,0.61,0.58,0.51,0.51,0.50,0.44,0.44,0.52,,
,225,0.00,0.00,0.17,0.28,0.33,0.51,0.62,0.67,0.65,0.60,0.58,0.61,0.55,0.51,0.68,,
,228,0.00,0.00,0.19,0.31,0.43,0.53,0.68,0.70,0.69,0.64,0.64,0.66,0.67,0.63,0.74,,
,231,0.00,0.00,0.23,0.33,0.46,0.56,0.70,0.77,0.82,0.70,0.69,0.82,0.75,0.77,1.02,,
,234,0.00,0.00,0.24,0.34,0.49,0.62,0.73,0.80,0.86,0.81,0.77,0.83,0.89,0.90,1.11,,
,237,0.00,0.00,0.11,0.44,0.50,0.68,0.76,0.87,0.92,0.85,0.93,0.95,0.94,1.07,1.44,,
