3injectors,17,794,,Injector:O445B29743_00,,,,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000,1700000,1800000,
,121,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.03,0.09,
,124,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.04,0.05,0.17,0.20,
,127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.21,0.30,0.26,
,130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.21,0.33,0.37,0.26,
,133,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.29,0.41,0.33,0.23,
,136,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.15,0.22,0.44,0.43,0.28,0.09,
,139,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.16,0.33,0.37,0.53,0.36,0.14,0.07,
,142,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.05,0.22,0.22,0.41,0.43,0.53,0.26,0.17,0.07,
,145,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.04,0.03,0.12,0.35,0.33,0.54,0.32,0.20,0.08,
,148,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.04,0.19,0.29,0.47,0.54,0.61,0.25,0.11,0.03,
,151,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.08,0.18,0.37,0.40,0.59,0.59,0.57,0.18,0.09,0.01,
,154,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.29,0.47,0.51,0.63,0.61,0.58,0.11,0.05,0.03,
,157,0.00,0.00,0.00,0.00,0.01,0.00,0.03,0.28,0.41,0.53,0.65,0.67,0.66,0.51,0.09,0.00,0.00,
,160,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.46,0.57,0.57,0.73,0.72,0.69,0.41,0.05,0.00,0.00,
,163,0.00,0.00,0.01,0.00,0.00,0.12,0.47,0.55,0.70,0.76,0.74,0.66,0.62,0.37,0.04,0.00,0.00,
,166,0.00,0.00,0.00,0.00,0.05,0.36,0.61,0.76,0.86,0.83,0.70,0.54,0.48,0.25,0.03,0.00,0.00,
,169,0.00,0.00,0.00,0.00,0.16,0.49,0.69,0.80,0.92,0.80,0.66,0.48,0.42,0.20,0.00,0.00,0.00,
,172,0.00,0.00,0.00,0.05,0.28,0.55,0.77,0.87,0.94,0.73,0.61,0.44,0.34,0.21,0.04,0.00,0.00,
,175,0.01,0.00,0.00,0.11,0.44,0.62,0.83,0.95,0.92,0.66,0.58,0.40,0.36,0.21,0.01,0.00,0.01,
,178,0.01,0.00,0.01,0.29,0.54,0.74,0.92,0.98,0.87,0.69,0.50,0.40,0.29,0.18,0.00,0.00,0.00,
,181,0.01,0.00,0.00,0.39,0.66,0.95,1.01,0.99,0.77,0.57,0.40,0.35,0.26,0.14,0.00,0.03,0.01,
,184,0.00,0.00,0.18,0.54,0.78,1.05,1.02,0.83,0.69,0.53,0.39,0.36,0.26,0.12,0.00,0.00,0.01,
,187,0.00,0.00,0.24,0.65,0.90,1.12,0.97,0.81,0.65,0.51,0.39,0.32,0.22,0.15,0.01,0.01,0.00,
,190,0.01,0.01,0.30,0.71,0.91,1.10,0.97,0.80,0.59,0.53,0.40,0.31,0.25,0.12,0.01,0.01,0.00,
,193,0.00,0.03,0.37,0.74,0.95,1.13,0.90,0.76,0.58,0.49,0.37,0.26,0.25,0.10,0.03,0.01,0.01,
,196,0.03,0.07,0.47,0.87,1.02,1.06,0.85,0.73,0.55,0.49,0.31,0.28,0.23,0.14,0.04,0.01,0.00,
,199,0.07,0.15,0.59,0.91,1.06,0.94,0.80,0.66,0.54,0.44,0.35,0.24,0.22,0.16,0.05,0.03,0.00,
,202,0.11,0.26,0.67,0.91,0.99,0.90,0.77,0.59,0.53,0.44,0.30,0.25,0.23,0.18,0.05,0.05,0.00,
,205,0.15,0.32,0.71,0.99,0.98,0.86,0.73,0.59,0.47,0.46,0.32,0.29,0.25,0.18,0.08,0.07,0.03,
,208,0.17,0.37,0.76,0.96,0.94,0.84,0.71,0.57,0.49,0.44,0.36,0.30,0.28,0.25,0.11,0.05,0.03,
,211,0.22,0.37,0.80,0.91,0.87,0.81,0.69,0.62,0.47,0.46,0.33,0.29,0.26,0.23,0.09,0.09,0.05,
,214,0.22,0.47,0.80,0.87,0.81,0.81,0.71,0.63,0.47,0.49,0.34,0.32,0.33,0.29,0.21,0.12,0.08,
,217,0.30,0.53,0.83,0.83,0.78,0.78,0.65,0.62,0.47,0.51,0.40,0.34,0.32,0.32,0.22,0.14,0.12,
,220,0.33,0.57,0.84,0.76,0.77,0.78,0.63,0.65,0.51,0.51,0.40,0.42,0.39,0.32,0.22,0.14,0.12,
,223,0.36,0.55,0.74,0.77,0.77,0.79,0.70,0.63,0.53,0.54,0.47,0.40,0.39,0.37,0.28,0.21,0.21,
,226,0.37,0.63,0.74,0.80,0.74,0.77,0.71,0.66,0.54,0.54,0.50,0.41,0.40,0.41,0.29,0.32,0.22,
,229,0.39,0.57,0.69,0.74,0.76,0.74,0.73,0.67,0.55,0.55,0.53,0.47,0.47,0.41,0.32,0.30,0.34,
