3injectors,17,794,,Injector:O445B29763_00,,,,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000,1700000,1800000,
,121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.18,0.30,0.28,
,124,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.25,0.32,0.40,0.37,
,127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.33,0.40,0.51,0.43,
,130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.22,0.34,0.50,0.53,0.55,0.37,
,133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.27,0.34,0.53,0.55,0.55,0.54,0.25,
,136,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.40,0.55,0.68,0.63,0.59,0.48,0.19,
,139,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.18,0.39,0.55,0.58,0.55,0.53,0.28,
,142,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.43,0.58,0.63,0.62,0.59,0.46,0.21,
,145,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.28,0.54,0.65,0.69,0.65,0.55,0.44,0.18,
,148,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.19,0.37,0.63,0.75,0.75,0.61,0.54,0.39,0.16,
,151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.30,0.51,0.72,0.75,0.73,0.63,0.54,0.35,0.12,
,154,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.26,0.48,0.63,0.86,0.80,0.69,0.62,0.43,0.26,0.11,
,157,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.72,0.79,0.94,0.76,0.61,0.51,0.33,0.21,0.07,
,160,0.00,0.00,0.00,0.00,0.00,0.08,0.40,0.66,0.80,0.92,0.92,0.75,0.61,0.39,0.26,0.18,0.11,
,163,0.00,0.00,0.00,0.00,0.00,0.22,0.44,0.76,0.94,0.96,0.86,0.72,0.57,0.33,0.22,0.16,0.09,
,166,0.00,0.00,0.00,0.00,0.04,0.32,0.65,0.91,1.02,0.98,0.79,0.69,0.50,0.32,0.18,0.14,0.08,
,169,0.00,0.00,0.00,0.00,0.09,0.44,0.73,0.97,1.02,0.92,0.76,0.59,0.46,0.29,0.18,0.14,0.07,
,172,0.00,0.00,0.00,0.01,0.34,0.66,0.97,1.11,1.08,0.88,0.75,0.65,0.41,0.24,0.16,0.12,0.07,
,175,0.00,0.00,0.00,0.12,0.54,0.83,1.05,1.16,0.99,0.80,0.67,0.54,0.36,0.24,0.15,0.12,0.08,
