3injectors,19,340,,Injector:OB760R0_00,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000
,120,0,0,0,0,0,0,0,0,0,0,0,0,0
,123,0,0,0,0,0,0,0,0,0,0,0,0,0
,126,0,0,0,0,0,0,0,0,0,0,0,0,0
,129,0,0,0,0,0,0,0,0,0,0,0,0,0
,132,0,0,0,0,0,0,0,0,0,0,0,0,0
,135,0,0,0,0,0,0,0,0,0,0,0,0,0
,138,0,0,0,0,0,0,0,0,0,0,0,0,0
,141,0,0,0,0,0,0,0,0,0,0,0,0,0
,144,0,0,0,0,0,0,0,0,0,0,0,0,0
,147,0,0,0,0,0,0,0,0,0,0,0,0,0
,150,0,0,0,0,0,0,0,0,0,0,0,0,0
,153,0,0,0,0,0,0,0,0,0,0,0,0,0
,156,0,0,0,0,0,0,0,0,0,0,0,0,0
,159,0,0,0,0,0,0,0,0,0,0,0,0,0
,162,0,0,0,0,0,0,0,0,0,0,0,0,0
,165,0,0,0,0,0,0,0,0,0,0,0,0,0
,168,0,0,0,0,0,0,0,0,0,0,0,0,0
,171,0,0,0,0,0,0,0,0,0,0,0,0,0
,174,0,0,0,0,0,0,0,0,0,0,0,0,0
,177,0,0,0,0,0,0,0,0,0,0,0,0,0
,180,0,0,0,0,0,0,0,0,0,0,0,0,0
,183,0,0,0,0,0,0,0,0,0,0,0,0,0
,186,0,0,0,0,0,0,0,0,0,0,0,0,0
,189,0,0,0,0,0,0,0,0,0,0,0,0,0
,192,0,0,0,0,0,0,0,0,0,0,0,0,0
,195,0,0,0,0,0,0.223333333,0.216666667,0.103333333,0.11,0,0,0,0
,198,0,0,0,0,0.12,0.123333333,0.236666667,0.12,0.116666667,0,0,0,0
,201,0,0,0,0,0.213333333,0.116666667,0.25,0.13,0,0.116666667,0,0,0
,204,0,0,0,0,0.123333333,0.246666667,0.256666667,0.363333333,0.123333333,0.206666667,0,0.076666667,0
,207,0,0,0,0,0.386666667,0.393333333,0.39,0.37,0.353333333,0.223333333,0.103333333,0,0
,210,0,0,0,0,0.406666667,0.413333333,0.426666667,0.393333333,0.426666667,0.23,0.303333333,0.186666667,0
,213,0,0,0,0.113333333,0.41,0.463333333,0.44,0.42,0.423333333,0.37,0.193333333,0.3,0.29
,216,0,0,0,0.253333333,0.426666667,0.456666667,0.49,0.48,0.446666667,0.41,0.36,0.36,0.343333333
,219,0,0,0,0.366666667,0.44,0.49,0.506666667,0.496666667,0.523333333,0.463333333,0.42,0.39,0.413333333
,222,0,0,0,0.433333333,0.453333333,0.486666667,0.57,0.553333333,0.566666667,0.46,0.49,0.456666667,0.496666667
,225,0,0,0,0.44,0.483333333,0.513333333,0.586666667,0.586666667,0.603333333,0.516666667,0.52,0.53,0.526666667
,228,0,0,0,0.47,0.503333333,0.556666667,0.59,0.606666667,0.663333333,0.63,0.553333333,0.676666667,0.636666667
,231,0,0,0,0.473333333,0.533333333,0.573333333,0.686666667,0.68,0.696666667,0.696666667,0.576666667,0.703333333,0.776666667
,234,0,0,0,0.493333333,0.553333333,0.636666667,0.716666667,0.723333333,0.743333333,0.76,0.713333333,0.76,0.916666667
,237,0,0,0,0.52,0.61,0.66,0.753333333,0.796666667,0.8,0.746666667,0.886666667,0.913333333,1.05
,240,0,0,0,0.526666667,0.62,0.686666667,0.783333333,0.883333333,0.913333333,0.886666667,0.916666667,1.02,1.136666667
,243,0,0,0,0.556666667,0.65,0.736666667,0.85,0.913333333,1.006666667,0.97,0.95,1.083333333,1.26
,246,0,0,0,0.623333333,0.68,0.773333333,0.903333333,0.973333333,1.1,1.013333333,1.063333333,1.29,1.543333333
,249,0,0,0.153333333,0.606666667,0.73,0.816666667,0.983333333,1.09,1.106666667,1.126666667,1.213333333,1.473333333,1.61
,252,0,0,0.286666667,0.643333333,0.763333333,0.836666667,1.033333333,1.156666667,1.276666667,1.2,1.37,1.68,1.783333333
,255,0,0,0.31,0.663333333,0.806666667,0.923333333,1.073333333,1.27,1.37,1.406666667,1.506666667,1.803333333,2.083333333
,258,0,0,0.34,0.74,0.843333333,0.986666667,1.096666667,1.353333333,1.426666667,1.443333333,1.603333333,1.93,2.386666667
,261,0,0,0.5,0.76,0.896666667,1.04,1.26,1.413333333,1.496666667,1.553333333,1.883333333,2.11,2.513333333
,264,0,0,0.526666667,0.816666667,0.97,1.046666667,1.366666667,1.543333333,1.646666667,1.66,2.056666667,2.533333333,2.723333333
,267,0,0,0.556666667,0.83,1.036666667,1.24,1.383333333,1.71,1.753333333,1.733333333,2.273333333,2.53,2.916666667
,270,0,0,0.563333333,0.856666667,1.07,1.21,1.463333333,1.78,1.93,1.893333333,2.406666667,2.73,3.21
,273,0,0,0.593333333,0.926666667,1.13,1.273333333,1.656666667,1.893333333,2.056666667,2.116666667,2.636666667,2.88,3.223333333
,276,0,0,0.576666667,0.973333333,1.243333333,1.343333333,1.766666667,2.066666667,2.126666667,2.2,2.946666667,3.03,3.383333333
,279,0,0,0.64,0.993333333,1.28,1.46,1.836666667,2.176666667,2.153333333,2.44,2.923333333,3.233333333,3.52
,282,0,0,0.65,1.056666667,1.326666667,1.456666667,1.866666667,2.206666667,2.34,2.49,3.106666667,3.466666667,3.58
,285,0,0,0.683333333,1.14,1.35,1.623333333,2,2.31,2.52,2.536666667,3.23,3.553333333,3.746666667
,288,0,0,0.69,1.213333333,1.483333333,1.67,2.173333333,2.463333333,2.583333333,2.77,3.286666667,3.603333333,3.853333333
,291,0,0,0.76,1.266666667,1.54,1.783333333,2.31,2.603333333,2.62,2.933333333,3.483333333,3.71,3.99
,294,0,0,0.773333333,1.303333333,1.573333333,1.87,2.353333333,2.746666667,2.73,2.923333333,3.523333333,3.793333333,4.053333333
,297,0,0,0.826666667,1.363333333,1.616666667,1.98,2.426666667,2.716666667,2.806666667,3.043333333,3.65,3.913333333,4.216666667
,300,0,0,0.836666667,1.46,1.753333333,2,2.463333333,2.816666667,2.886666667,3.133333333,3.826666667,3.93,4.206666667
,303,0,0,0.87,1.536666667,1.803333333,2.083333333,2.593333333,2.866666667,2.92,3.21,3.806666667,4.153333333,4.433333333
,306,0,0,0.916666667,1.546666667,1.873333333,2.06,2.673333333,3.03,3,3.286666667,4.02,4.223333333,4.346666667
,309,0,0.176666667,0.98,1.566666667,1.97,2.136666667,2.72,3.06,3.123333333,3.283333333,4.006666667,4.27,4.516666667
,312,0,0.176666667,1.013333333,1.643333333,1.996666667,2.22,2.803333333,3.04,3.19,3.473333333,4.106666667,4.433333333,4.756666667
,315,0,0.35,1.043333333,1.68,2.036666667,2.256666667,2.836666667,3.16,3.193333333,3.516666667,4.166666667,4.44,4.886666667
,318,0,0.346666667,1.106666667,1.706666667,2.046666667,2.28,2.84,3.146666667,3.31,3.593333333,4.313333333,4.653333333,4.95
,321,0,0.56,1.123333333,1.736666667,2.083333333,2.316666667,2.936666667,3.166666667,3.383333333,3.586666667,4.493333333,4.706666667,5.14
,324,0,0.39,1.166666667,1.816666667,2.093333333,2.336666667,2.98,3.256666667,3.42,3.69,4.613333333,4.746666667,5.263333333
,327,0,0.59,1.2,1.816666667,2.096666667,2.386666667,3.04,3.34,3.473333333,3.963333333,4.62,5.02,5.31
,330,0,0.6,1.226666667,1.83,2.216666667,2.426666667,3.09,3.33,3.563333333,3.986666667,4.7,5.11,5.42
,333,0,0.623333333,1.27,1.9,2.183333333,2.473333333,3.12,3.41,3.61,4.123333333,4.796666667,5.286666667,5.89
,336,0,0.643333333,1.306666667,1.936666667,2.21,2.476666667,3.173333333,3.526666667,3.693333333,4.276666667,5.086666667,5.326666667,5.933333333
,339,0,0.656666667,1.293333333,2.013333333,2.236666667,2.473333333,3.176666667,3.476666667,3.796666667,4.286666667,5.18,5.57,5.993333333
,342,0,0.673333333,1.34,1.94,2.27,2.56,3.183333333,3.563333333,3.96,4.45,5.213333333,5.786666667,6.276666667
,345,0,0.683333333,1.333333333,2.03,2.356666667,2.6,3.303333333,3.636666667,4.086666667,4.513333333,5.293333333,5.706666667,6.38
,348,0,0.7,1.39,2.03,2.33,2.676666667,3.36,3.826666667,4.15,4.753333333,5.446666667,5.95,6.65
,351,0,0.713333333,1.43,2.06,2.353333333,2.743333333,3.466666667,3.843333333,4.156666667,4.733333333,5.573333333,6.14,6.933333333
,354,0,0.733333333,1.48,2.09,2.403333333,2.82,3.536666667,3.863333333,4.303333333,4.906666667,5.896666667,6.396666667,7.02
,357,0,0.726666667,1.443333333,2.07,2.443333333,2.836666667,3.566666667,3.94,4.406666667,5.22,5.94,6.576666667,7.22
,360,0,0.746666667,1.496666667,2.093333333,2.456666667,2.9,3.57,3.993333333,4.603333333,5.276666667,6.086666667,6.79,7.41
,363,0,0.756666667,1.523333333,2.18,2.573333333,2.893333333,3.773333333,4.133333333,4.683333333,5.363333333,6.273333333,6.86,7.596666667
,366,0,0.796666667,1.546666667,2.22,2.56,3.046666667,3.866666667,4.256666667,4.7,5.523333333,6.446666667,6.976666667,8.096666667
,369,0,0.79,1.57,2.236666667,2.626666667,3.11,3.833333333,4.373333333,4.833333333,5.69,6.546666667,7.356666667,8.103333333
,372,0,0.813333333,1.593333333,2.28,2.656666667,3.143333333,3.91,4.333333333,5.083333333,5.833333333,6.706666667,7.57,8.203333333
,375,0.196666667,0.833333333,1.636666667,2.283333333,2.683333333,3.176666667,4,4.436666667,5.06,6.016666667,6.836666667,7.76,8.42
,378,0,0.833333333,1.676666667,2.293333333,2.773333333,3.216666667,4.083333333,4.68,5.363333333,6.103333333,7.093333333,7.75,8.763333333
,381,0,0.856666667,1.703333333,2.376666667,2.783333333,3.336666667,4.136666667,4.843333333,5.42,6.37,7.246666667,8.22,9.19
,384,0,0.866666667,1.7,2.383333333,2.833333333,3.36,4.296666667,4.913333333,5.703333333,6.526666667,7.286666667,8.606666667,9.186666667
,387,0.213333333,0.876666667,1.763333333,2.36,2.906666667,3.53,4.346666667,5.03,5.84,6.78,7.626666667,8.633333333,9.516666667
,390,0,0.886666667,1.773333333,2.46,3.026666667,3.536666667,4.363333333,5.093333333,5.96,6.826666667,7.75,8.643333333,9.896666667
,393,0.213333333,0.903333333,1.806666667,2.496666667,3.03,3.616666667,4.53,5.176666667,6.216666667,7,7.716666667,8.913333333,9.983333333
,396,0.423333333,0.93,1.87,2.52,3.126666667,3.683333333,4.72,5.493333333,6.523333333,7.03,8.163333333,9.433333333,10.32333333
,399,0.233333333,0.963333333,1.843333333,2.643333333,3.14,3.79,4.693333333,5.67,6.436666667,7.37,8.276666667,9.566666667,10.56333333
,402,0.676666667,0.966666667,1.9,2.603333333,3.216666667,3.876666667,4.763333333,5.683333333,6.683333333,7.59,8.52,9.79,10.56
