3injectors,17,794,,Injector:O445B29704_00,,,,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000,1700000,1800000,
,121,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.09,0.33,0.43,0.11,0.04,
,124,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.24,0.50,0.33,0.05,0.03,
,127,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.03,0.09,0.37,0.54,0.53,0.18,0.01,0.00,
,130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.33,0.59,0.51,0.37,0.09,0.01,0.00,
,133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.35,0.47,0.65,0.40,0.25,0.09,0.01,0.00,
,136,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.28,0.48,0.67,0.55,0.33,0.19,0.07,0.00,0.00,
,139,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.15,0.32,0.63,0.70,0.49,0.21,0.14,0.04,0.00,0.00,
,142,0.01,0.01,0.00,0.01,0.01,0.01,0.05,0.35,0.51,0.74,0.63,0.36,0.16,0.14,0.01,0.00,0.00,
,145,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.36,0.67,0.71,0.55,0.26,0.12,0.11,0.01,0.01,0.00,
,148,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.32,0.54,0.73,0.69,0.37,0.14,0.11,0.03,0.01,0.00,
,151,0.00,0.01,0.00,0.00,0.00,0.10,0.24,0.50,0.66,0.69,0.58,0.29,0.11,0.11,0.00,0.00,0.00,
,154,0.01,0.00,0.01,0.00,0.00,0.26,0.37,0.63,0.80,0.61,0.50,0.28,0.14,0.16,0.03,0.00,0.00,
,157,0.00,0.00,0.00,0.00,0.01,0.35,0.53,0.73,0.82,0.58,0.47,0.25,0.11,0.11,0.04,0.00,0.00,
,160,0.00,0.00,0.00,0.05,0.04,0.52,0.58,0.74,0.73,0.50,0.34,0.25,0.12,0.12,0.08,0.00,0.01,
,163,0.00,0.00,0.00,0.17,0.25,0.69,0.70,0.76,0.69,0.50,0.34,0.24,0.12,0.12,0.04,0.00,0.01,
,166,0.00,0.00,0.05,0.21,0.43,0.81,0.84,0.57,0.58,0.40,0.29,0.15,0.12,0.11,0.01,0.00,0.01,
,169,0.00,0.01,0.14,0.37,0.59,0.96,0.78,0.53,0.53,0.34,0.29,0.16,0.11,0.11,0.03,0.00,0.00,
,172,0.00,0.00,0.21,0.48,0.66,0.94,0.70,0.51,0.50,0.33,0.33,0.19,0.12,0.09,0.00,0.01,0.01,
,175,0.01,0.07,0.30,0.51,0.70,0.84,0.65,0.51,0.46,0.32,0.30,0.22,0.12,0.11,0.01,0.00,0.01,
,178,0.00,0.04,0.37,0.62,0.76,0.82,0.61,0.47,0.42,0.30,0.30,0.18,0.15,0.12,0.07,0.03,0.01,
,181,0.03,0.15,0.51,0.70,0.87,0.73,0.59,0.43,0.46,0.30,0.30,0.25,0.11,0.12,0.04,0.00,0.01,
,184,0.04,0.22,0.54,0.73,0.76,0.62,0.54,0.46,0.47,0.34,0.30,0.18,0.14,0.16,0.04,0.00,0.04,
,187,0.09,0.24,0.62,0.71,0.71,0.62,0.54,0.44,0.47,0.34,0.25,0.18,0.16,0.18,0.07,0.04,0.03,
,190,0.12,0.33,0.58,0.70,0.70,0.57,0.54,0.46,0.44,0.39,0.29,0.20,0.15,0.17,0.07,0.01,0.04,
,193,0.11,0.34,0.61,0.69,0.69,0.57,0.51,0.39,0.43,0.39,0.36,0.24,0.15,0.20,0.05,0.05,0.07,
,196,0.18,0.42,0.61,0.69,0.65,0.54,0.47,0.43,0.51,0.40,0.34,0.22,0.24,0.26,0.15,0.05,0.10,
,199,0.24,0.44,0.54,0.65,0.62,0.55,0.53,0.43,0.49,0.36,0.34,0.28,0.22,0.25,0.23,0.12,0.12,
,202,0.29,0.40,0.53,0.63,0.63,0.54,0.53,0.47,0.46,0.41,0.42,0.30,0.29,0.35,0.26,0.20,0.14,
,205,0.22,0.47,0.54,0.55,0.61,0.61,0.53,0.49,0.43,0.39,0.42,0.34,0.33,0.37,0.30,0.23,0.22,
,208,0.24,0.37,0.49,0.54,0.59,0.63,0.54,0.49,0.46,0.40,0.43,0.42,0.33,0.37,0.37,0.29,0.26,
,211,0.24,0.36,0.48,0.54,0.59,0.66,0.54,0.53,0.53,0.46,0.50,0.50,0.46,0.44,0.46,0.33,0.34,
,214,0.25,0.33,0.46,0.54,0.63,0.63,0.55,0.53,0.51,0.51,0.53,0.53,0.46,0.53,0.51,0.39,0.42,
,217,0.22,0.33,0.46,0.57,0.63,0.61,0.57,0.54,0.54,0.50,0.58,0.54,0.53,0.59,0.55,0.46,0.53,
,220,0.17,0.32,0.43,0.57,0.65,0.65,0.61,0.54,0.55,0.58,0.63,0.59,0.63,0.69,0.63,0.58,0.55,
,223,0.17,0.32,0.46,0.55,0.69,0.63,0.59,0.58,0.59,0.62,0.71,0.66,0.71,0.73,0.70,0.58,0.67,
,226,0.15,0.29,0.50,0.57,0.63,0.73,0.63,0.66,0.66,0.65,0.77,0.76,0.80,0.88,0.81,0.71,0.83,
,229,0.15,0.34,0.47,0.55,0.67,0.74,0.71,0.71,0.71,0.73,0.84,0.86,0.91,1.02,0.98,0.87,0.88,
,232,0.14,0.36,0.50,0.59,0.70,0.73,0.71,0.74,0.76,0.80,0.90,0.92,1.03,1.11,1.06,0.97,0.98,
,235,0.15,0.36,0.53,0.62,0.72,0.77,0.80,0.77,0.81,0.84,0.95,0.96,1.12,1.20,1.09,1.05,1.20,
,238,0.14,0.34,0.51,0.66,0.74,0.86,0.83,0.80,0.90,1.01,1.12,1.15,1.30,1.34,1.27,1.18,1.18,
,241,0.17,0.36,0.50,0.67,0.76,0.86,0.82,0.80,0.98,1.11,1.13,1.20,1.40,1.45,1.48,1.24,1.27,
,244,0.17,0.30,0.51,0.72,0.77,0.91,0.88,0.92,1.02,1.13,1.27,1.25,1.45,1.67,1.63,1.31,1.45,
,247,0.15,0.32,0.57,0.73,0.83,0.94,0.95,1.04,1.19,1.29,1.41,1.48,1.67,1.90,2.05,1.67,1.68,
,250,0.21,0.36,0.58,0.76,0.94,0.98,1.02,1.16,1.29,1.41,1.63,1.64,1.90,2.11,2.25,1.85,2.03,
,253,0.20,0.37,0.58,0.80,0.91,1.04,1.10,1.25,1.38,1.52,1.77,1.85,2.07,2.23,2.40,1.97,2.11,
,256,0.24,0.40,0.62,0.81,0.95,1.12,1.20,1.33,1.43,1.71,1.90,2.03,2.25,2.47,2.62,2.13,2.19,
,259,0.26,0.40,0.62,0.84,0.94,1.16,1.31,1.28,1.49,1.71,1.99,2.08,2.35,2.51,2.70,2.30,2.68,
,262,0.28,0.37,0.65,0.87,1.02,1.25,1.31,1.45,1.58,1.86,2.10,2.30,2.62,2.74,3.05,2.72,3.02,
,265,0.26,0.43,0.75,0.96,1.10,1.39,1.43,1.53,1.75,2.01,2.28,2.43,2.69,2.95,3.33,3.10,3.43,
,268,0.24,0.44,0.75,1.05,1.17,1.54,1.53,1.71,1.93,2.32,2.50,2.81,3.06,3.23,3.53,3.42,3.95,
,271,0.26,0.49,0.76,1.08,1.24,1.59,1.68,1.87,2.12,2.45,2.73,2.98,3.28,3.44,3.89,3.92,4.43,
,274,0.33,0.41,0.83,1.11,1.28,1.65,1.79,2.03,2.22,2.66,2.90,3.17,3.34,3.57,4.19,4.17,4.78,
,277,0.40,0.53,0.88,1.15,1.32,1.75,1.89,2.12,2.39,2.70,2.94,3.14,3.42,3.54,4.27,4.88,5.34,
,280,0.37,0.57,0.83,1.27,1.45,1.92,2.07,2.32,2.47,3.06,3.11,3.28,3.42,3.67,4.39,5.47,5.91,
,283,0.40,0.61,0.95,1.33,1.61,1.96,2.05,2.43,2.66,3.05,3.16,3.28,3.45,3.79,4.62,5.59,6.29,
,286,0.44,0.67,1.03,1.44,1.81,2.16,2.33,2.62,2.97,3.26,3.23,3.39,3.65,3.85,4.95,6.10,6.88,
,289,0.46,0.71,1.05,1.57,1.90,2.34,2.48,2.89,3.17,3.49,3.35,3.57,3.80,4.06,5.11,6.55,7.10,
,292,0.40,0.69,1.03,1.58,1.97,2.41,2.56,2.98,3.21,3.58,3.46,3.69,3.98,4.21,5.26,7.13,7.32,
,295,0.54,0.70,1.19,1.72,2.12,2.53,2.69,3.02,3.21,3.60,3.47,3.67,4.04,4.36,5.31,7.28,7.64,
,298,0.53,0.76,1.27,1.81,2.28,2.69,2.76,3.10,3.36,3.72,3.59,3.74,4.18,4.43,5.51,7.52,7.76,
,301,0.54,0.77,1.40,1.89,2.32,2.78,2.84,3.24,3.53,3.83,3.75,3.86,4.40,4.65,5.80,7.72,7.74,
,304,0.59,0.90,1.49,2.03,2.44,2.81,2.99,3.36,3.68,3.90,3.83,4.01,4.43,4.79,6.00,7.47,7.96,
,307,0.66,0.98,1.60,2.18,2.55,3.02,3.13,3.56,3.69,4.07,3.97,4.21,4.66,5.03,6.24,7.74,8.03,
,310,0.70,1.02,1.60,2.25,2.65,3.13,3.30,3.79,4.01,4.35,4.26,4.51,4.94,5.35,6.49,7.93,8.17,
,313,0.71,1.13,1.62,2.29,2.68,3.21,3.41,3.69,4.10,4.51,4.30,4.62,5.05,5.64,6.58,8.04,8.29,
,316,0.76,1.17,1.75,2.40,2.82,3.42,3.55,3.86,4.22,4.60,4.47,4.91,5.25,5.80,6.72,8.16,8.39,
,319,0.82,1.17,1.86,2.43,2.88,3.56,3.68,3.96,4.35,4.72,4.60,5.13,5.50,6.08,6.95,8.30,8.41,
,322,0.84,1.21,1.88,2.57,3.01,3.68,3.75,4.19,4.50,4.88,4.83,5.34,5.82,6.36,7.41,8.55,8.67,
,325,0.88,1.29,1.99,2.65,3.11,3.83,3.91,4.33,4.66,5.13,5.05,5.54,5.99,6.62,7.53,8.67,8.76,
,328,0.95,1.40,2.02,2.75,3.30,3.97,4.21,4.65,4.92,5.36,5.39,5.85,6.26,6.99,7.70,8.77,9.07,
,331,0.92,1.37,2.03,2.76,3.32,4.04,4.29,4.72,5.10,5.57,5.65,6.14,6.74,7.20,7.94,8.85,9.03,
,334,0.98,1.50,2.11,2.92,3.43,4.06,4.41,4.79,5.14,5.65,5.94,6.33,6.80,7.29,7.93,8.95,9.30,
,337,1.08,1.49,2.19,2.96,3.49,4.18,4.48,5.00,5.30,5.78,6.10,6.44,6.95,7.52,8.13,9.02,9.43,
,340,1.10,1.57,2.26,3.09,3.59,4.28,4.65,5.06,5.41,5.93,6.26,6.70,7.14,7.74,8.51,9.17,9.44,
,343,1.13,1.58,2.36,3.13,3.64,4.36,4.73,5.16,5.41,6.07,6.48,6.89,7.36,8.00,8.64,9.28,9.54,
,346,1.19,1.64,2.45,3.28,3.78,4.48,4.91,5.34,5.59,6.18,6.48,7.09,7.54,8.10,8.88,9.38,9.90,
,349,1.20,1.67,2.41,3.34,3.88,4.56,5.02,5.41,5.79,6.42,6.88,7.35,7.82,8.55,9.23,9.76,10.18,
,352,1.24,1.75,2.48,3.38,4.06,4.63,5.05,5.46,5.87,6.51,7.01,7.63,8.01,8.74,9.43,10.07,10.47,
,355,1.25,1.78,2.59,3.48,4.07,4.63,5.16,5.60,5.99,6.74,7.20,7.71,8.27,9.05,9.57,10.12,10.63,
,358,1.31,1.81,2.64,3.50,4.13,4.76,5.18,5.70,6.13,6.87,7.38,8.16,8.49,9.36,9.89,10.52,11.08,
,361,1.31,1.82,2.72,3.64,4.19,4.89,5.31,5.83,6.30,6.94,7.71,8.29,8.76,9.53,10.18,10.68,11.36,
,364,1.35,1.90,2.73,3.74,4.30,4.98,5.45,5.84,6.34,7.13,7.77,8.41,9.10,9.83,10.33,10.92,11.58,
,367,1.46,1.96,2.80,3.79,4.40,5.05,5.58,5.93,6.50,7.23,7.91,8.73,9.24,10.26,11.03,11.36,12.14,
,370,1.46,2.03,2.83,3.85,4.51,5.09,5.74,6.16,6.89,7.52,8.25,9.11,9.76,10.67,11.25,11.87,12.37,
,373,1.50,2.02,2.90,3.95,4.62,5.21,5.87,6.38,6.91,7.67,8.48,9.24,9.79,10.88,11.57,12.22,12.81,
,376,1.54,2.06,3.02,3.99,4.72,5.31,6.07,6.58,7.06,8.11,8.82,9.60,10.29,11.59,12.23,12.69,13.51,
,379,1.54,2.14,3.03,4.12,4.77,5.46,6.18,6.63,7.13,8.29,9.06,9.97,10.59,11.92,12.73,13.07,13.97,
,382,1.61,2.16,3.09,4.15,4.92,5.65,6.32,6.78,7.39,8.36,9.28,10.21,10.91,12.23,13.36,13.72,14.44,
,385,1.60,2.15,3.17,4.21,4.95,5.74,6.41,6.90,7.50,8.61,9.53,10.44,11.27,12.65,13.76,14.07,14.84,
,388,1.61,2.20,3.24,4.42,5.09,5.94,6.59,7.03,7.76,8.88,9.82,10.67,11.55,13.07,14.35,14.55,15.78,
,391,1.70,2.19,3.27,4.51,5.23,5.98,6.77,7.16,7.97,9.31,10.18,11.17,12.04,13.57,15.02,15.33,16.38,
,394,1.72,2.36,3.35,4.59,5.38,6.20,7.10,7.53,8.18,9.63,10.61,11.32,12.27,13.98,15.71,15.31,17.07,
,397,1.79,2.35,3.48,4.67,5.46,6.34,7.31,7.76,8.37,10.04,10.81,11.50,12.67,14.56,16.44,16.26,17.50,
,400,1.87,2.43,3.57,4.73,5.69,6.55,7.54,8.10,8.69,10.35,11.20,12.07,12.84,14.91,16.53,16.73,18.08,
,403,1.90,2.45,3.63,4.92,5.83,6.66,7.71,8.11,8.76,10.48,11.42,12.19,13.17,15.21,17.07,17.46,18.84,
,406,1.95,2.55,3.71,5.09,6.01,6.87,7.88,8.34,9.29,10.72,11.64,12.37,13.65,15.65,17.50,17.76,19.39,
,409,2.00,2.61,3.74,5.15,6.18,7.27,8.26,8.72,9.47,10.87,11.91,12.56,13.87,15.90,17.82,18.38,20.52,
,412,1.97,2.65,3.89,5.31,6.24,7.38,8.44,8.98,9.96,11.24,12.15,12.98,14.33,16.24,18.71,19.03,20.61,
,415,2.03,2.73,3.97,5.46,6.53,7.52,8.66,9.39,10.10,11.50,12.44,13.16,14.45,16.63,18.82,19.79,21.58,
,418,2.12,2.84,4.08,5.68,6.66,7.72,8.99,9.74,10.52,11.68,12.91,13.47,15.06,16.81,19.35,20.47,22.11,
,421,2.20,2.87,4.21,5.85,6.74,7.88,9.28,9.89,10.83,11.86,12.81,13.68,15.10,17.24,19.59,21.04,22.96,
,424,2.25,2.97,4.33,6.00,7.02,8.07,9.34,10.33,11.12,12.32,13.13,14.08,15.44,17.69,19.94,21.80,23.31,
,427,2.32,2.99,4.48,6.12,7.20,8.18,9.65,10.51,11.51,12.38,13.50,14.29,15.77,17.97,20.24,22.08,23.70,
,430,2.39,3.12,4.65,6.31,7.50,8.48,9.79,10.69,11.90,12.66,13.83,14.66,16.00,18.34,20.66,22.46,24.39,
,433,2.43,3.21,4.83,6.39,7.69,8.73,9.97,10.73,12.70,13.21,14.32,15.02,16.52,18.75,20.82,22.94,24.84,
,436,2.54,3.30,4.92,6.44,7.97,9.05,10.15,11.02,12.71,13.29,14.71,15.28,16.77,19.11,21.36,23.61,25.54,
,439,2.52,3.34,4.98,6.60,8.04,9.27,10.41,11.28,13.04,13.76,14.96,15.67,17.58,19.55,21.81,24.20,25.85,
