3injectors,15,461,,Injector:B445112647_00,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000
,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,147,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0
,150,0,0,0,0,0,0,0,0,0,0,0.003333333,0,0,0,0
,153,0,0,0,0,0,0,0,0,0.023333333,0.023333333,0.01,0,0,0,0
,156,0,0,0,0,0,0,0,0.0267,0.023333333,0.083333333,0.01,0,0,0,0
,159,0,0,0,0,0,0,0,0,0.113333333,0.076666667,0.04,0,0,0,0
,162,0,0,0,0,0,0,0,0.1,0.103333333,0.103333333,0.023333333,0.01,0,0,0
,165,0,0,0,0,0,0,0.0567,0.1567,0.136666667,0.11,0.063333333,0.013333333,0,0,0
,168,0,0,0,0,0,0,0.1133,0.1633,0.163333333,0.123333333,0.076666667,0.02,0,0,0
,171,0,0,0,0,0,0,0.1567,0.1667,0.193333333,0.133333333,0.073333333,0.033333333,0,0,0
,174,0,0,0,0,0,0.0333,0.19,0.2033,0.183333333,0.166666667,0.096666667,0.006666667,0,0,0
,177,0,0,0,0,0,0.1633,0.2267,0.2067,0.19,0.176666667,0.09,0.016666667,0.003333333,0,0
,180,0,0,0,0,0,0.2,0.2433,0.24,0.226666667,0.186666667,0.103333333,0.043333333,0,0,0
,183,0,0,0,0,0,0.2167,0.2667,0.2467,0.243333333,0.176666667,0.11,0.066666667,0.013333333,0,0
,186,0,0,0,0,0.1233,0.25,0.3033,0.2633,0.236666667,0.2,0.143333333,0.08,0.03,-0.01,0
,189,0,0,0,0,0.1933,0.2867,0.3,0.2667,0.266666667,0.223333333,0.153333333,0.1,0.006666667,0,0
,192,0,0,0,0,0.22,0.29,0.3367,0.2867,0.25,0.23,0.17,0.113333333,0.04,0.006666667,0
,195,0,0,0,0,0.25,0.33,0.3533,0.3133,0.293333333,0.216666667,0.18,0.123333333,0.066666667,0,0.003333333
,198,0,0,0,0.11,0.26,0.3367,0.39,0.3167,0.303333333,0.273333333,0.213333333,0.153333333,0.09,0.03,0.003333333
,201,0,0,0,0.1867,0.2733,0.3567,0.3933,0.3667,0.33,0.273333333,0.233333333,0.193333333,0.116666667,0.026666667,0.053333333
,204,0,0,0,0.23,0.3233,0.3567,0.41,0.3633,0.313333333,0.306666667,0.263333333,0.21,0.14,0.063333333,0.106666667
,207,0,0,0,0.2433,0.3367,0.3867,0.4333,0.3933,0.366666667,0.376666667,0.293333333,0.24,0.17,0.073333333,0.126666667
