4injectors,13,327,,Injector:0445110862_00,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000
,122,0,0,0,0,0,0,0,0,0,0,0,0,0
,125,0,0,0,0,0,0,0,0,0,0,0,0,0
,128,0,0,0,0,0,0,0,0,0,0,0,0,0
,131,0,0,0,0,0,0,0,0,0,0,0,0,0
,134,0,0,0,0,0,0,0,0,0,0,0,0,0
,137,0,0,0,0,0,0,0,0,0,0,0,0,0
,140,0,0,0,0,0,0,0,0,0,0,0,0,0
,143,0,0,0,0,0,0,0,0,0,0,0,0,0
,146,0,0,0,0,0,0,0,0,0,0,0,0,0
,149,0,0,0,0,0,0,0,0,0,0,0,0,0
,152,0,0,0,0,0,0,0,0,0,0,0,0,0
,155,0,0,0,0,0,0,0,0,0,0,0,0,0
,158,0,0,0,0,0,0,0,0,0,0,0,0,0
,161,0,0,0,0,0,0,0,0,0,0,0,0,0
,164,0,0,0,0,0,0,0,0,0.0425,0,0,0,0
,167,0,0,0,0,0,0,0,0,0.0425,0,0.0375,0,0
,170,0,0,0,0,0,0,0.045,0,0.055,0.05,0,0,0
,173,0,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0
,176,0,0,0,0,0,0,0.0625,0.06,0.055,0.05,0,0,0
,179,0,0,0,0,0,0.0925,0.065,0.07,0.06,0.0525,0,0,0
,182,0,0,0,0,0,0.065,0.0775,0.1225,0.0725,0.0525,0,0.0425,0
,185,0,0,0,0,0.0575,0.07,0.1275,0.0725,0.0675,0.0575,0,0.05,0
,188,0,0,0,0,0.065,0.0775,0.1375,0.1475,0.0875,0.095,0,0.0525,0
,191,0,0,0,0,0.135,0.14,0.1525,0.15,0.1175,0.1425,0.0525,0.0575,0
,194,0,0,0,0.055,0.075,0.09,0.1575,0.1975,0.2275,0.11,0.0525,0,0.04
,197,0,0,0,0.065,0.09,0.16,0.1675,0.215,0.255,0.165,0.1,0.0975,0.0525
,200,0,0,0,0.0675,0.15,0.2225,0.2425,0.315,0.2825,0.235,0.185,0.09,0.115
,203,0,0,0,0.13,0.16,0.235,0.25,0.3375,0.3175,0.29,0.165,0.175,0.135
,206,0,0,0,0.1375,0.1875,0.2525,0.3375,0.3725,0.35,0.3125,0.2825,0.1875,0.1425
,209,0,0,0,0.1425,0.24,0.37,0.395,0.3875,0.395,0.3725,0.3275,0.2675,0.1975
,212,0,0,0,0.14,0.3175,0.3725,0.4,0.4125,0.4125,0.3725,0.33,0.31,0.2175
,215,0,0,0,0.1575,0.3475,0.3825,0.405,0.435,0.445,0.42,0.415,0.3275,0.2975
,218,0,0,0,0.1675,0.3725,0.4225,0.4675,0.505,0.5225,0.4775,0.45,0.395,0.3425
,221,0,0,0.07,0.23,0.395,0.4475,0.495,0.55,0.5725,0.56,0.475,0.485,0.4375
,224,0,0,0.1375,0.3175,0.405,0.485,0.5575,0.5875,0.585,0.58,0.5775,0.5175,0.47
,227,0,0,0.085,0.325,0.4525,0.5225,0.5975,0.62,0.62,0.65,0.67,0.6225,0.5825
,230,0,0,0.15,0.345,0.4925,0.565,0.63,0.655,0.7125,0.735,0.7325,0.71,0.6525
,233,0,0,0.225,0.355,0.5075,0.5975,0.69,0.725,0.7975,0.8125,0.8125,0.7675,0.755
,236,0,0,0.245,0.385,0.54,0.6275,0.7375,0.8225,0.855,0.8925,0.9325,0.86,0.9
,239,0,0,0.26,0.4125,0.58,0.68,0.795,0.8425,0.935,0.965,0.9525,1.0225,1.0075
,242,0,0,0.325,0.4175,0.59,0.735,0.8225,0.9125,0.9975,1.055,1.0625,1.1,1.215
,245,0,0,0.35,0.4525,0.6375,0.7925,0.8925,1.0025,1.07,1.1925,1.225,1.255,1.27
,248,0,0,0.38,0.4925,0.6875,0.8175,0.965,1.0425,1.16,1.205,1.3725,1.4025,1.5875
,251,0,0,0.39,0.5075,0.7425,0.895,1.0325,1.145,1.235,1.3,1.5,1.545,1.82
,254,0,0,0.4075,0.54,0.775,0.92,1.075,1.215,1.35,1.44,1.605,1.7,1.885
,257,0,0,0.445,0.57,0.82,0.965,1.1825,1.3325,1.3825,1.57,1.79,1.94,2.1275
,260,0,0,0.455,0.5925,0.8625,1.08,1.265,1.3975,1.535,1.7475,1.92,2.085,2.39
,263,0,0,0.49,0.645,0.9125,1.14,1.29,1.5225,1.6925,1.8925,2.1325,2.3025,2.8675
,266,0,0,0.5,0.675,0.96,1.1975,1.3975,1.54,1.7475,2.0175,2.1825,2.48,2.8975
,269,0,0,0.545,0.7425,1.025,1.2725,1.4925,1.6675,1.9225,2.1675,2.425,2.7725,3.105
,272,0,0,0.5825,0.7725,1.095,1.345,1.5425,1.8,2.0525,2.295,2.6225,2.9925,3.635
,275,0,0.0875,0.5975,0.825,1.135,1.455,1.6375,1.8625,2.1575,2.505,2.7825,3.19,3.8525
,278,0,0.155,0.6175,0.8575,1.2,1.5575,1.74,2.005,2.2575,2.6825,2.905,3.385,3.95
,281,0,0.0875,0.67,0.9075,1.2725,1.5675,1.8325,2.1025,2.5025,2.87,3.17,3.58,4.0175
,284,0,0.265,0.6975,0.9575,1.34,1.7225,1.9975,2.3025,2.7,2.99,3.46,3.7675,4.2125
,287,0,0.1975,0.74,1.01,1.4225,1.85,2.12,2.3825,2.7575,3.175,3.495,4.025,4.3475
,290,0,0.3875,0.745,1.0525,1.435,1.905,2.14,2.4825,2.9325,3.2725,3.645,3.9625,4.315
,293,0,0.4075,0.8125,1.1325,1.555,2.0075,2.3175,2.6275,3.0275,3.455,3.8075,4.1625,4.575
,296,0,0.4325,0.8275,1.19,1.6225,2.025,2.4175,2.745,3.17,3.4675,3.8825,4.3475,4.75
,299,0,0.345,0.8625,1.26,1.725,2.23,2.5,2.84,3.21,3.6025,4.0225,4.4525,4.9275
,302,0,0.49,0.9,1.29,1.7725,2.2425,2.645,2.9275,3.36,3.6925,4.22,4.4975,4.98
,305,0,0.4925,0.96,1.3775,1.9075,2.3825,2.695,3.0425,3.3975,3.8125,4.295,4.75,5.0575
,308,0,0.525,1.0025,1.4025,1.925,2.4725,2.805,3.12,3.5375,3.9675,4.335,4.8575,5.2625
,311,0,0.5475,1.04,1.5025,2.0525,2.5175,2.9025,3.2275,3.61,4.105,4.4925,4.8325,5.4525
,314,0,0.5875,1.035,1.5625,2.0725,2.5875,2.91,3.3175,3.7675,4.1175,4.575,5.0325,5.585
,317,0,0.5875,1.075,1.58,2.1275,2.665,2.96,3.3725,3.8425,4.2,4.7625,5.1725,5.69
,320,0,0.61,1.16,1.6175,2.1925,2.6925,3.02,3.4275,3.9425,4.3575,4.9075,5.2325,5.7875
,323,0,0.6525,1.1925,1.6475,2.2075,2.75,3.0525,3.4925,3.9675,4.4375,5.0275,5.375,5.9225
,326,0.0925,0.6625,1.21,1.68,2.265,2.7925,3.11,3.53,4.0725,4.58,5.1475,5.5725,6.13
,329,0,0.705,1.24,1.7375,2.295,2.8525,3.1975,3.6175,4.25,4.7025,5.21,5.6625,6.09
,332,0.1075,0.7275,1.27,1.7625,2.375,2.91,3.25,3.7475,4.235,4.7525,5.395,5.9325,6.425
,335,0.1075,0.7525,1.305,1.8225,2.41,2.965,3.32,3.7725,4.3075,5.0025,5.43,6.065,6.52
,338,0.22,0.78,1.335,1.835,2.48,2.9925,3.35,3.8275,4.49,5.035,5.675,6.27,6.585
,341,0.1125,0.795,1.33,1.8575,2.535,3.08,3.46,3.9075,4.565,5.1925,5.7175,6.3275,6.885
,344,0.12,0.8075,1.3575,1.8775,2.5275,3.085,3.5675,4.035,4.7025,5.2575,5.9325,6.57,7.13
,347,0.12,0.8425,1.4275,1.925,2.58,3.21,3.63,4.0875,4.8375,5.3975,6.1,6.7,7.1725
,350,0.245,0.86,1.4375,1.9625,2.645,3.2125,3.7,4.15,4.91,5.605,6.2575,6.8275,7.4
