3injectors,17,794,,Injector:O445B29993_00,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000
,121,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.58,0.9933
,124,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.8833,1.3433
,127,0,0,0,0,0,0,0,0,0,0,0,0.0667,0.82,1.1467,1.69
,130,0,0,0,0,0,0,0,0,0,0,0.04,0.4867,1.0767,1.81,1.91
,133,0,0,0,0,0,0,0,0,0,0,0.4133,0.87,1.53,1.95,1.7467
,136,0,0,0,0,0,0,0,0,0,0.2767,0.8033,1.2867,1.8267,1.88,1.4933
,139,0,0,0,0,0,0,0,0,0.04,0.5,1.09,1.4633,1.8967,1.74,1.44
,142,0,0,0,0,0,0,0,0,0.17,0.8733,1.27,1.66,1.7833,1.4767,1.2867
,145,0,0,0,0,0,0,0,0,0.4567,1.12,1.4667,1.78,1.5733,1.3267,1.0767
,148,0,0,0,0,0,0,0,0.22,0.8167,1.3567,1.8267,1.6433,1.3667,1.19,0.98
,151,0,0,0,0,0,0,0.1667,0.36,1.0533,1.59,1.8667,1.4533,1.3133,1.05,0.87
,154,0,0,0,0,0,0,0.32,0.87,1.3967,1.78,1.66,1.1333,1.0933,0.8833,0.7367
,157,0,0,0,0,0,0.0133,0.5267,1.16,1.62,1.7967,1.41,1.12,0.9533,0.8567,0.6667
,160,0,0,0,0,0,0.18,0.79,1.3533,1.78,1.66,1.3133,1.01,0.87,0.75,0.61
,163,0,0,0,0,0,0.3567,0.94,1.3833,1.6867,1.44,1.2433,0.95,0.8567,0.75,0.5933
,166,0,0,0,0,0,0.6367,1.08,1.5367,1.6467,1.3967,1.1333,0.91,0.7633,0.68,0.5267
,169,0,0,0,0,0.1233,0.69,1.37,1.66,1.53,1.3433,1.04,0.83,0.7367,0.6667,0.5533
,172,0,0,0,0,0.2767,0.8833,1.4367,1.6867,1.3567,1.2,1.0533,0.8167,0.7067,0.5933,0.5133
,175,0,0,0,0,0.4567,1.1867,1.6067,1.4633,1.2267,1.12,0.9233,0.7367,0.5967,0.5933,0.5
,178,0,0,0,0.0933,0.7233,1.3133,1.6467,1.4233,1.1467,1.1067,0.87,0.7233,0.5667,0.5933,0.4433
,181,0,0,0,0.2233,0.8967,1.4233,1.5633,1.33,1.12,0.95,0.9233,0.7233,0.5933,0.54,0.47
,184,0,0,0,0.4133,1.0267,1.58,1.4233,1.16,1.1067,0.94,0.8033,0.6933,0.5533,0.5667,0.4
,187,0,0,0.0133,0.5267,1.1467,1.5933,1.41,1.2567,0.9933,0.9367,0.79,0.6367,0.5667,0.5,0.4567
,190,0,0,0.0967,0.58,1.2433,1.4367,1.3,1.08,0.9933,0.9233,0.83,0.6767,0.54,0.54,0.4567
,193,0,0,0.1533,0.72,1.34,1.4233,1.27,1.0933,0.9233,0.87,0.7767,0.6667,0.5533,0.5133,0.4567
,196,0,0,0.2633,0.9233,1.3967,1.33,1.2,1.0667,0.95,0.8967,0.7633,0.61,0.5133,0.5133,0.47
,199,0,0,0.3567,0.9667,1.37,1.1867,1.12,1.0267,0.9233,0.8433,0.83,0.6333,0.5533,0.5933,0.5133
,202,0,0.0267,0.54,1.1067,1.2567,1.2,1.1467,0.9533,0.9233,0.8967,0.7633,0.7067,0.5933,0.6067,0.5933
,205,0,0.0667,0.6067,1.16,1.1733,1.1067,1.08,0.95,0.91,0.87,0.7633,0.65,0.5967,0.6233,0.5667
,208,0,0.1067,0.6367,1.1067,1.16,1.12,1.0233,0.97,0.91,0.8167,0.8433,0.65,0.5933,0.71,0.6767
,211,0,0.11,0.6667,1.0533,1.12,1.0267,1.0667,0.95,0.8833,0.9233,0.7633,0.69,0.6667,0.7333,0.7233
,214,0,0.1233,0.7367,1.0367,1.0267,1.0533,0.9967,0.9533,0.9233,0.7767,0.8433,0.75,0.7233,0.7633,0.7633
,217,0.0267,0.2233,0.72,0.9,1.01,1.0667,1.0233,0.9233,0.9367,0.91,0.8967,0.7733,0.75,0.75,0.8833
,220,0.08,0.2767,0.6333,0.83,1.0267,1.0267,0.9667,0.91,0.9233,0.9133,0.8833,0.8033,0.8567,0.91,0.94
,223,0.0533,0.3033,0.6067,0.9133,0.97,1.0367,1.0267,0.9233,0.9367,0.9367,0.9367,0.8967,0.8833,0.95,1.1333
,226,0.0667,0.3167,0.58,0.7767,0.9233,0.9833,1.01,0.9533,0.98,0.9533,1.0667,0.9233,0.8833,1.05,1.12
,229,0.1233,0.2767,0.5267,0.8033,1,1,0.9833,0.9533,0.9667,1.0667,0.9933,0.9533,0.9933,1.0633,1.1867
,232,0.1067,0.29,0.54,0.79,0.9367,1.01,0.9833,1.01,1.01,1.0367,1.05,1.01,1.1467,1.27,1.37
,235,0.0967,0.29,0.5533,0.79,0.91,1.01,0.9667,0.9833,1.1067,1.16,1.1467,1.0667,1.12,1.3533,1.49
,238,0.1233,0.25,0.5267,0.7633,1,1.0667,1.1333,1.05,1.0533,1.16,1.1467,1.1867,1.1467,1.48,1.88
,241,0.1067,0.17,0.47,0.8033,0.91,0.9833,1.0933,1.0667,1.0367,1.1733,1.2433,1.2167,1.37,1.66,2.0033
,244,0.0533,0.2367,0.5133,0.8033,0.97,1.12,1.1067,1.16,1.2433,1.37,1.3567,1.3967,1.5733,1.9367,2.31
,247,0.0533,0.1967,0.5,0.7633,0.9667,1.12,1.1733,1.1867,1.2433,1.4233,1.3967,1.5067,1.8667,2.1567,2.5033
,250,0.0533,0.1367,0.4,0.7633,0.9267,1.12,1.1867,1.1867,1.3133,1.4633,1.6,1.5933,1.99,2.3233,2.6967
,253,0.0667,0.1967,0.5,0.79,1.0267,1.1333,1.1867,1.2567,1.41,1.5767,1.62,1.77,2.1,2.5433,2.9033
,256,0.0267,0.1367,0.43,0.7767,0.95,1.1867,1.3,1.3433,1.4367,1.6467,1.7533,1.99,2.3367,2.7367,3.2767
,259,0.0533,0.1633,0.5,0.7633,1.0267,1.2,1.3433,1.3433,1.5367,1.7267,1.9233,2.1167,2.5867,3.0433,3.7467
,262,0.0267,0.17,0.4433,0.79,1.12,1.2567,1.3567,1.41,1.6867,1.8833,2.0433,2.28,2.71,3.65,4.0633
