3injectors,17,794,,Injector:O445B29698_00,,,,,,,,,,,,,,,
,,250000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000,1700000,1800000,
,121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.18,0.41,0.43,0.37,
,124,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.04,0.30,0.18,0.46,0.57,0.54,0.22,
,127,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.01,0.36,0.50,0.41,0.66,0.71,0.39,0.14,
,130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.23,0.54,0.74,0.69,0.74,0.50,0.24,0.07,
,133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.48,0.73,0.78,0.78,0.61,0.41,0.18,0.05,
,136,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.11,0.40,0.70,0.76,0.85,0.74,0.51,0.32,0.11,0.00,
,139,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.32,0.58,0.74,0.91,0.81,0.66,0.43,0.30,0.12,0.03,
,142,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.51,0.70,0.85,0.91,0.74,0.54,0.34,0.22,0.09,0.00,
,145,0.00,0.00,0.00,0.00,0.00,0.04,0.34,0.69,0.84,0.92,0.92,0.71,0.46,0.29,0.15,0.08,0.03,
,148,0.00,0.00,0.00,0.00,0.01,0.00,0.12,0.53,0.67,0.91,0.94,0.78,0.54,0.33,0.28,0.09,0.04,
,151,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.66,0.82,0.96,0.92,0.73,0.54,0.33,0.14,0.08,0.00,
,154,0.01,0.00,0.00,0.01,0.00,0.06,0.55,0.85,0.96,1.03,0.83,0.65,0.44,0.26,0.15,0.07,0.03,
,157,0.01,0.00,0.00,0.00,0.00,0.18,0.70,0.95,1.09,1.01,0.80,0.58,0.36,0.25,0.15,0.03,0.00,
,160,0.00,0.00,0.00,0.00,0.00,0.42,0.76,1.04,1.12,0.99,0.74,0.51,0.33,0.20,0.15,0.01,0.00,
,163,0.00,0.00,0.00,0.00,0.03,0.60,0.86,1.09,1.11,0.85,0.67,0.49,0.32,0.17,0.11,0.04,0.00,
,166,0.00,0.00,0.00,0.03,0.26,0.83,1.02,1.15,1.11,0.80,0.63,0.43,0.30,0.15,0.12,0.03,0.03,
,169,0.00,0.00,0.00,0.15,0.46,0.96,1.13,1.17,1.01,0.69,0.54,0.34,0.26,0.12,0.12,0.03,0.03,
,172,0.00,0.00,0.00,0.29,0.65,1.04,1.10,1.03,0.92,0.62,0.50,0.36,0.29,0.16,0.14,0.03,0.00,
,175,0.00,0.00,0.03,0.36,0.78,1.13,1.11,1.01,0.85,0.61,0.44,0.32,0.26,0.12,0.11,0.01,0.00,
,178,0.00,0.01,0.11,0.46,0.86,1.16,1.04,0.98,0.80,0.55,0.40,0.28,0.24,0.12,0.11,0.03,0.03,
,181,0.00,0.00,0.25,0.58,0.98,1.16,0.98,0.91,0.74,0.54,0.41,0.26,0.25,0.14,0.12,0.05,0.00,
,184,0.00,0.08,0.36,0.74,1.13,1.09,0.94,0.84,0.73,0.53,0.33,0.24,0.28,0.21,0.09,0.08,0.00,
,187,0.00,0.07,0.43,0.80,1.05,1.06,0.87,0.78,0.73,0.50,0.32,0.20,0.28,0.16,0.14,0.11,0.08,
,190,0.00,0.13,0.54,0.88,0.98,0.96,0.84,0.77,0.65,0.49,0.30,0.19,0.25,0.14,0.16,0.08,0.07,
,193,0.03,0.15,0.69,0.92,1.02,0.95,0.88,0.76,0.62,0.44,0.24,0.14,0.29,0.21,0.21,0.14,0.12,
,196,0.04,0.25,0.70,0.95,0.99,0.92,0.77,0.69,0.59,0.46,0.26,0.19,0.33,0.17,0.23,0.14,0.12,
,199,0.15,0.34,0.77,0.87,0.92,0.90,0.74,0.65,0.55,0.50,0.24,0.18,0.32,0.26,0.22,0.14,0.15,
,202,0.20,0.40,0.82,0.90,0.90,0.81,0.71,0.63,0.54,0.43,0.26,0.21,0.36,0.30,0.29,0.25,0.30,
,205,0.23,0.50,0.79,0.88,0.92,0.82,0.74,0.69,0.55,0.41,0.28,0.16,0.37,0.37,0.32,0.30,0.25,
,208,0.29,0.51,0.73,0.79,0.87,0.77,0.73,0.61,0.54,0.37,0.26,0.23,0.47,0.34,0.32,0.32,0.32,
,211,0.34,0.55,0.76,0.74,0.82,0.76,0.71,0.63,0.54,0.34,0.30,0.22,0.43,0.46,0.34,0.37,0.34,
,214,0.34,0.54,0.77,0.79,0.87,0.80,0.70,0.67,0.55,0.42,0.25,0.19,0.50,0.44,0.46,0.44,0.54,
,217,0.34,0.54,0.73,0.83,0.84,0.76,0.66,0.69,0.55,0.43,0.26,0.25,0.53,0.51,0.48,0.51,0.58,
,220,0.41,0.49,0.66,0.77,0.77,0.79,0.69,0.65,0.59,0.46,0.29,0.33,0.55,0.54,0.53,0.59,0.70,
,223,0.36,0.55,0.59,0.73,0.73,0.74,0.69,0.70,0.55,0.46,0.29,0.26,0.63,0.69,0.59,0.70,0.73,
,226,0.28,0.53,0.58,0.73,0.77,0.74,0.70,0.62,0.53,0.46,0.37,0.37,0.69,0.70,0.74,0.73,0.84,
,229,0.26,0.49,0.62,0.66,0.84,0.76,0.74,0.65,0.59,0.55,0.36,0.40,0.74,0.74,0.83,0.91,1.08,
,232,0.25,0.43,0.62,0.76,0.82,0.80,0.74,0.68,0.63,0.59,0.44,0.51,0.86,0.88,0.89,1.03,1.28,
,235,0.22,0.46,0.69,0.74,0.80,0.80,0.74,0.71,0.67,0.61,0.51,0.55,0.87,0.94,1.05,1.15,1.37,
,238,0.26,0.46,0.63,0.76,0.77,0.86,0.73,0.77,0.71,0.66,0.53,0.62,0.96,1.01,1.17,1.41,1.49,
,241,0.25,0.49,0.61,0.74,0.80,0.78,0.73,0.81,0.73,0.66,0.54,0.64,1.12,1.09,1.27,1.47,1.49,
,244,0.22,0.50,0.61,0.76,0.82,0.80,0.77,0.88,0.76,0.73,0.51,0.68,1.11,1.16,1.35,1.57,1.69,
,247,0.22,0.50,0.63,0.77,0.88,0.86,0.77,0.88,0.88,0.83,0.61,0.84,1.21,1.39,1.68,1.76,2.04,
,250,0.22,0.40,0.67,0.80,0.94,0.90,0.84,0.97,0.92,0.83,0.74,0.92,1.39,1.53,1.92,2.19,2.36,
,253,0.28,0.43,0.71,0.77,0.92,0.92,0.85,1.04,0.97,0.90,0.84,0.99,1.57,1.72,2.06,2.48,2.68,
,256,0.30,0.43,0.73,0.81,0.90,0.91,0.90,1.06,1.02,0.94,0.95,1.06,1.75,1.93,2.33,2.59,2.97,
,259,0.33,0.46,0.69,0.86,0.92,0.92,0.92,1.09,1.07,1.02,0.98,1.05,1.86,2.01,2.48,2.77,3.17,
,262,0.29,0.53,0.66,0.80,0.98,0.92,0.95,1.14,1.13,1.03,1.09,1.20,2.02,2.29,2.73,3.18,3.53,
,265,0.26,0.51,0.73,0.86,1.03,0.98,1.02,1.30,1.15,1.12,1.17,1.26,2.23,2.51,2.99,3.45,3.76,
,268,0.33,0.51,0.79,0.92,1.11,1.11,1.12,1.37,1.34,1.23,1.30,1.39,2.48,2.88,3.38,3.87,4.33,
,271,0.33,0.48,0.83,0.96,1.16,1.13,1.19,1.38,1.32,1.39,1.41,1.52,2.78,3.19,3.82,4.42,4.79,
,274,0.34,0.55,0.88,0.95,1.17,1.16,1.21,1.46,1.40,1.48,1.56,1.69,3.19,3.54,4.22,4.58,5.10,
,277,0.34,0.57,0.86,1.03,1.16,1.20,1.24,1.57,1.42,1.56,1.64,1.69,3.34,3.69,4.36,4.69,5.12,
,280,0.40,0.55,0.87,1.09,1.23,1.21,1.35,1.64,1.53,1.65,1.82,1.96,3.61,4.11,4.80,5.32,5.72,
,283,0.37,0.61,0.91,1.08,1.31,1.31,1.38,1.68,1.65,1.81,1.94,2.17,4.08,4.52,5.13,5.61,6.05,
,286,0.41,0.67,0.98,1.14,1.38,1.37,1.44,1.76,1.79,1.96,2.07,2.33,4.31,4.81,5.43,5.92,7.13,
,289,0.43,0.63,1.06,1.26,1.42,1.50,1.56,1.92,1.89,2.11,2.24,2.59,4.77,5.34,6.00,6.77,7.68,
,292,0.44,0.69,1.06,1.34,1.46,1.49,1.69,2.10,2.15,2.36,2.59,2.92,5.32,6.09,6.84,7.49,8.19,
,295,0.40,0.69,1.08,1.38,1.46,1.57,1.78,2.11,2.22,2.51,2.83,3.10,5.77,6.36,7.06,7.49,8.11,
,298,0.53,0.70,1.10,1.39,1.61,1.68,1.97,2.25,2.45,2.91,3.17,3.68,6.04,6.92,7.31,8.14,8.60,
,301,0.57,0.79,1.11,1.45,1.72,1.79,2.11,2.41,2.66,3.19,3.59,4.26,6.47,7.24,7.86,8.52,8.94,
,304,0.55,0.82,1.17,1.52,1.79,1.89,2.25,2.59,2.87,3.41,3.97,4.65,6.81,7.44,8.18,8.73,9.03,
,307,0.62,0.88,1.28,1.63,1.82,2.03,2.32,2.73,3.06,3.62,4.26,5.08,7.05,7.74,8.73,8.94,9.41,
,310,0.65,0.87,1.37,1.77,2.02,2.41,2.55,2.98,3.41,4.04,4.76,5.81,7.29,7.93,8.65,9.09,9.48,
,313,0.63,0.95,1.44,1.92,2.10,2.59,2.76,3.16,3.74,4.56,5.13,6.52,7.56,7.90,9.14,9.48,9.65,
,316,0.67,1.05,1.52,2.02,2.41,2.94,3.07,3.75,4.40,5.06,5.74,7.14,7.58,8.05,8.96,9.42,10.01,
,319,0.67,1.08,1.54,2.10,2.69,3.39,3.47,3.92,4.68,5.63,6.58,7.89,7.79,8.25,9.20,9.63,10.47,
,322,0.78,1.12,1.57,2.22,2.98,3.65,3.87,4.25,5.21,6.16,7.16,8.47,7.65,8.30,9.57,9.93,10.55,
,325,0.81,1.19,1.71,2.39,3.20,3.89,4.28,4.53,5.61,6.48,7.41,8.84,7.90,8.42,9.60,10.07,10.88,
,328,0.92,1.31,1.87,2.58,3.53,4.25,4.51,4.98,5.76,6.96,7.78,9.17,8.01,8.62,9.87,10.52,11.10,
,331,0.95,1.33,2.00,2.77,4.07,4.48,5.06,5.47,6.20,7.46,8.38,9.71,8.30,8.92,10.18,10.71,11.58,
,334,0.98,1.45,2.12,3.08,4.34,4.69,5.50,5.98,6.65,7.96,8.65,9.75,8.32,9.12,10.02,10.83,11.61,
,337,1.11,1.49,2.24,3.40,4.52,4.95,5.90,6.42,7.27,8.27,9.18,10.24,8.58,9.22,10.31,11.25,12.25,
,340,1.08,1.57,2.34,3.54,4.55,5.14,6.04,6.87,7.82,8.77,9.56,9.82,8.66,9.52,10.71,11.40,12.37,
,343,1.12,1.71,2.43,3.72,4.52,5.19,6.12,6.99,8.00,9.06,9.71,10.19,8.92,9.69,10.81,11.71,12.33,
,346,1.19,1.74,2.54,3.81,4.54,5.14,6.27,7.08,8.30,9.31,10.16,10.18,9.08,9.91,11.06,11.83,12.59,
,349,1.27,1.81,2.79,3.91,4.62,5.18,6.16,7.29,8.40,9.57,10.15,9.90,9.25,10.25,11.20,12.16,12.84,
,352,1.35,1.87,2.94,3.94,4.63,5.23,6.12,7.56,8.83,9.83,10.62,9.80,9.64,10.58,11.87,12.49,13.48,
,355,1.39,1.93,2.95,3.89,4.63,5.38,6.07,7.41,8.76,9.86,10.08,9.52,9.61,10.59,12.11,12.84,13.76,
,358,1.42,2.00,3.01,3.86,4.72,5.41,6.15,7.39,8.43,9.67,10.29,9.72,10.13,11.01,12.47,13.13,14.08,
,361,1.52,2.06,3.09,3.93,4.73,5.49,6.16,7.29,8.23,9.60,10.40,9.86,10.26,11.25,12.64,13.42,14.56,
,364,1.48,2.08,3.05,4.03,4.83,5.51,6.23,7.38,8.20,9.78,9.97,9.94,10.41,11.60,12.96,13.79,14.73,
,367,1.56,2.08,3.03,4.06,4.84,5.54,6.30,7.26,8.33,9.43,9.97,10.12,10.83,12.11,13.27,14.23,15.11,
,370,1.60,2.08,3.12,4.11,4.92,5.75,6.47,7.28,8.50,9.50,10.05,10.48,11.03,12.59,13.74,14.63,15.72,
,373,1.60,2.15,3.05,4.18,5.04,5.84,6.52,7.20,8.49,9.54,10.04,10.47,11.35,12.70,13.99,14.98,16.04,
,376,1.64,2.16,3.09,4.21,5.10,5.93,6.73,7.21,8.49,9.43,10.24,10.74,11.80,13.14,14.70,15.68,16.75,
,379,1.65,2.18,3.06,4.23,5.13,6.04,6.97,7.27,8.63,9.70,10.34,11.07,12.01,13.39,15.03,16.09,17.06,
,382,1.65,2.22,3.17,4.36,5.25,6.11,7.05,7.49,8.66,9.62,10.48,11.22,12.66,14.25,15.25,16.42,17.53,
,385,1.74,2.22,3.26,4.38,5.38,6.26,7.22,7.56,8.81,9.79,10.68,11.61,12.91,14.34,15.65,16.92,17.50,
,388,1.74,2.30,3.27,4.48,5.47,6.34,7.31,7.71,9.02,10.16,11.11,11.91,13.38,14.91,16.40,17.40,18.31,
,391,1.78,2.32,3.32,4.56,5.55,6.56,7.59,7.90,9.19,10.32,11.50,12.30,13.86,15.55,16.99,17.80,18.57,
,394,1.78,2.39,3.42,4.67,5.74,6.71,7.72,8.01,9.39,10.52,11.69,12.69,14.63,16.09,17.56,18.47,19.94,
,397,1.79,2.36,3.46,4.76,5.80,6.90,8.00,8.16,9.57,10.78,12.05,13.24,14.85,16.55,17.83,19.14,20.52,
,400,1.81,2.36,3.48,4.85,5.94,7.09,8.25,8.48,9.89,11.11,12.41,13.75,15.54,16.89,18.26,19.63,20.57,
,403,1.86,2.47,3.59,4.95,6.12,7.27,8.40,8.69,10.13,11.52,12.68,13.91,15.80,17.53,18.59,20.20,20.78,
,406,1.86,2.51,3.61,5.14,6.28,7.45,8.65,9.01,10.22,11.62,13.08,14.55,16.40,18.12,19.08,20.46,20.99,
,409,1.99,2.55,3.72,5.35,6.42,7.62,8.84,9.16,10.41,12.09,13.28,15.28,16.70,18.48,19.65,20.93,21.82,
,412,2.02,2.66,3.81,5.46,6.63,7.90,9.39,9.45,10.73,12.53,13.85,15.79,17.21,18.96,20.00,21.61,22.26,
,415,2.00,2.66,3.89,5.52,6.87,8.15,9.72,10.03,10.96,12.92,14.12,16.53,18.19,19.76,20.34,21.99,22.60,
,418,2.02,2.70,3.94,5.63,7.10,8.40,9.89,10.34,11.61,13.20,15.09,16.91,18.35,20.16,20.84,22.70,23.27,
,421,2.08,2.72,4.10,5.81,7.23,8.59,10.11,10.59,11.64,13.51,15.14,17.25,18.67,20.49,21.18,22.78,23.62,
,424,2.21,2.76,4.25,5.98,7.46,8.91,10.30,10.88,12.07,13.68,15.36,17.82,19.13,20.81,21.61,23.06,23.99,
,427,2.25,2.89,4.31,6.10,7.71,9.16,10.53,11.35,12.45,13.87,16.62,18.42,19.43,20.93,21.76,23.51,24.37,
,430,2.32,2.95,4.59,6.41,7.98,9.54,10.89,11.87,12.95,14.59,16.99,18.77,19.93,21.64,22.05,23.79,24.92,
,433,2.44,3.02,4.65,6.65,8.41,9.76,11.27,12.23,13.16,15.35,16.92,18.95,20.37,21.75,22.52,24.19,25.19,
,436,2.44,3.13,4.77,6.88,8.62,10.14,11.70,12.62,13.97,15.87,17.58,19.49,20.85,21.97,22.72,24.61,25.77,
,439,2.52,3.23,4.94,6.99,8.76,10.38,11.94,13.05,14.16,16.06,18.30,19.57,20.99,22.21,23.29,24.64,26.08,
,442,2.59,3.29,5.14,7.27,9.03,10.63,12.39,13.36,14.47,16.36,18.72,20.06,21.37,22.55,23.47,25.43,26.53,
,445,2.68,3.41,5.24,7.49,9.32,10.85,12.54,13.64,14.90,16.59,19.00,20.38,21.56,22.89,23.65,25.48,26.77,
,448,2.79,3.50,5.42,7.70,9.64,11.20,12.95,14.01,15.22,16.71,18.74,20.46,21.97,22.88,23.87,25.97,26.94,
,451,2.88,3.70,5.60,7.95,9.88,11.57,13.11,14.16,15.64,17.09,19.11,20.67,21.93,23.10,24.26,26.38,27.58,
,454,2.98,3.79,5.83,8.19,10.11,11.82,13.45,14.49,15.94,17.36,19.84,21.25,22.08,23.77,24.86,26.90,28.27,
,457,3.01,3.87,5.96,8.29,10.30,12.12,13.54,14.67,16.17,17.76,20.15,21.29,22.60,24.19,25.40,27.40,28.60,
,460,3.02,3.90,6.10,8.55,10.52,12.15,13.68,15.04,16.41,18.33,20.34,21.90,22.71,24.38,25.70,27.47,28.96,
,463,3.09,4.06,6.23,8.60,10.70,12.41,13.86,15.06,16.74,18.30,20.60,21.90,22.92,24.48,26.01,28.14,29.04,
,466,3.23,4.15,6.44,8.73,10.82,12.55,14.08,15.20,16.82,18.74,20.85,22.10,23.21,24.86,26.12,28.67,29.91,
,469,3.30,4.25,6.47,8.96,10.92,12.58,14.25,15.40,17.24,18.87,21.08,22.57,23.62,25.36,26.42,29.08,30.05,
,472,3.45,4.43,6.54,9.06,11.04,12.91,14.44,15.54,17.35,19.24,21.39,22.74,23.94,25.60,27.27,29.41,30.86,
,475,3.50,4.44,6.65,9.12,11.17,13.13,14.59,15.66,17.76,19.08,21.47,23.03,24.48,25.85,27.67,30.08,31.40,
,478,3.56,4.52,6.73,9.28,11.43,13.18,14.87,15.97,17.79,19.50,21.72,23.33,24.90,26.23,28.06,30.79,31.66,
,481,3.68,4.52,6.80,9.31,11.51,13.33,14.82,16.03,17.96,19.99,21.75,23.72,25.32,26.75,28.53,31.14,32.33,
,484,3.65,4.62,6.92,9.39,11.65,13.51,14.93,16.25,18.12,20.30,22.26,24.05,25.99,27.19,28.94,31.54,32.80,
,487,3.73,4.65,6.99,9.57,11.75,13.75,15.25,16.36,18.18,20.28,22.67,24.41,25.79,27.29,29.54,32.09,33.53,
,490,3.78,4.72,7.09,9.60,11.86,13.94,15.50,16.64,18.48,20.64,23.06,24.78,26.14,27.94,29.94,32.37,33.92,
,493,3.86,4.80,7.13,9.71,12.04,14.08,15.46,16.80,18.89,21.00,22.89,25.28,26.44,28.76,30.47,33.30,34.83,
,496,3.88,4.91,7.20,9.83,12.34,14.30,15.90,17.17,19.42,21.40,23.39,25.63,27.49,29.53,31.44,33.94,35.87,
,499,3.94,4.88,7.26,10.04,12.48,14.64,16.08,17.31,19.80,21.60,23.89,26.02,28.12,29.73,31.62,34.16,36.09,
,502,3.98,4.96,7.35,10.22,12.67,14.84,16.27,17.73,19.96,21.86,24.40,26.43,28.56,29.99,32.17,34.74,36.90,
,505,3.98,5.00,7.45,10.30,12.85,15.00,16.24,17.83,20.01,22.30,24.26,26.77,28.99,30.70,32.83,35.11,36.97,
,508,4.11,5.04,7.53,10.44,13.01,15.17,16.71,18.24,20.23,22.52,24.86,27.28,29.18,30.79,33.12,35.23,37.34,
,511,4.18,5.12,7.63,10.52,13.20,15.42,16.81,18.22,20.69,23.03,25.07,27.58,29.65,31.35,33.40,35.90,37.58,
,514,4.14,5.16,7.74,10.73,13.33,15.69,17.25,18.68,20.96,23.06,25.25,28.02,30.08,31.77,33.77,36.07,38.50,
,517,4.21,5.21,7.85,10.87,13.57,15.80,17.35,18.81,21.06,23.36,25.72,28.34,30.57,32.54,34.52,36.54,38.11,
,520,4.22,5.31,7.97,11.07,13.78,16.14,17.73,19.15,21.42,23.80,26.02,28.41,30.57,32.85,34.79,37.00,38.64,
,523,4.26,5.32,8.08,11.13,13.93,16.24,17.90,19.50,21.86,24.23,26.20,29.36,30.81,33.05,34.82,37.30,39.05,
,526,4.37,5.50,8.32,11.47,14.41,16.80,18.45,19.86,22.31,24.45,26.86,29.70,31.33,33.66,35.93,38.32,40.11,
,529,4.44,5.61,8.48,11.69,14.63,17.03,18.70,20.11,22.75,24.96,27.29,30.06,32.55,34.08,35.88,38.42,40.32,
,532,4.52,5.73,8.56,11.89,14.84,17.32,18.96,20.61,22.95,25.05,27.95,30.35,32.46,34.61,36.52,38.99,40.75,
